id,census_geoid_12,validThrough
ocd-division/country:us/state:mt/sldl:89,sldl-30089,
ocd-division/country:us/state:mt/sldl:90,sldl-30090,
ocd-division/country:us/state:mt/sldl:91,sldl-30091,
ocd-division/country:us/state:mt/sldl:92,sldl-30092,
ocd-division/country:us/state:mt/sldl:93,sldl-30093,
ocd-division/country:us/state:mt/sldl:94,sldl-30094,
ocd-division/country:us/state:mt/sldl:95,sldl-30095,
ocd-division/country:us/state:mt/sldl:96,sldl-30096,
ocd-division/country:us/state:mt/sldl:97,sldl-30097,
ocd-division/country:us/state:mt/sldl:98,sldl-30098,
ocd-division/country:us/state:mt/sldl:99,sldl-30099,
ocd-division/country:us/state:mt/sldl:100,sldl-30100,
ocd-division/country:us/state:nv/sldl:1,sldl-32001,
ocd-division/country:us/state:nv/sldl:2,sldl-32002,
ocd-division/country:us/state:nv/sldl:3,sldl-32003,
ocd-division/country:us/state:nv/sldl:4,sldl-32004,
ocd-division/country:us/state:nv/sldl:5,sldl-32005,
ocd-division/country:us/state:nv/sldl:6,sldl-32006,
ocd-division/country:us/state:nv/sldl:7,sldl-32007,
ocd-division/country:us/state:nv/sldl:8,sldl-32008,
ocd-division/country:us/state:nv/sldl:9,sldl-32009,
ocd-division/country:us/state:nv/sldl:10,sldl-32010,
ocd-division/country:us/state:nv/sldl:11,sldl-32011,
ocd-division/country:us/state:nv/sldl:12,sldl-32012,
ocd-division/country:us/state:nv/sldl:13,sldl-32013,
ocd-division/country:us/state:nv/sldl:14,sldl-32014,
ocd-division/country:us/state:nv/sldl:15,sldl-32015,
ocd-division/country:us/state:nv/sldl:16,sldl-32016,
ocd-division/country:us/state:nv/sldl:17,sldl-32017,
ocd-division/country:us/state:nv/sldl:18,sldl-32018,
ocd-division/country:us/state:nv/sldl:19,sldl-32019,
ocd-division/country:us/state:nv/sldl:20,sldl-32020,
ocd-division/country:us/state:nv/sldl:21,sldl-32021,
ocd-division/country:us/state:nv/sldl:22,sldl-32022,
ocd-division/country:us/state:nv/sldl:23,sldl-32023,
ocd-division/country:us/state:nv/sldl:24,sldl-32024,
ocd-division/country:us/state:nv/sldl:25,sldl-32025,
ocd-division/country:us/state:nv/sldl:26,sldl-32026,
ocd-division/country:us/state:nv/sldl:27,sldl-32027,
ocd-division/country:us/state:nv/sldl:28,sldl-32028,
ocd-division/country:us/state:nv/sldl:29,sldl-32029,
ocd-division/country:us/state:nv/sldl:30,sldl-32030,
ocd-division/country:us/state:nv/sldl:31,sldl-32031,
ocd-division/country:us/state:nv/sldl:32,sldl-32032,
ocd-division/country:us/state:nv/sldl:33,sldl-32033,
ocd-division/country:us/state:nv/sldl:34,sldl-32034,
ocd-division/country:us/state:nv/sldl:35,sldl-32035,
ocd-division/country:us/state:nv/sldl:36,sldl-32036,
ocd-division/country:us/state:nv/sldl:37,sldl-32037,
ocd-division/country:us/state:nv/sldl:38,sldl-32038,
ocd-division/country:us/state:nv/sldl:39,sldl-32039,
ocd-division/country:us/state:nv/sldl:40,sldl-32040,
ocd-division/country:us/state:nv/sldl:41,sldl-32041,
ocd-division/country:us/state:nv/sldl:42,sldl-32042,
ocd-division/country:us/state:nh/sldl:sullivan_1,sldl-33001,
ocd-division/country:us/state:nh/sldl:sullivan_2,sldl-33002,
ocd-division/country:us/state:nh/sldl:sullivan_3,sldl-33003,
ocd-division/country:us/state:nh/sldl:sullivan_4,sldl-33004,
ocd-division/country:us/state:nh/sldl:sullivan_5,sldl-33005,
ocd-division/country:us/state:nh/sldl:belknap_1,sldl-33101,
ocd-division/country:us/state:nh/sldl:belknap_2,sldl-33102,
ocd-division/country:us/state:nh/sldl:belknap_3,sldl-33103,
ocd-division/country:us/state:nh/sldl:belknap_4,sldl-33104,
ocd-division/country:us/state:nh/sldl:belknap_5,sldl-33105,
ocd-division/country:us/state:nh/sldl:belknap_6,sldl-33106,
ocd-division/country:us/state:nh/sldl:carroll_1,sldl-33201,
ocd-division/country:us/state:nh/sldl:carroll_2,sldl-33202,
ocd-division/country:us/state:nh/sldl:carroll_3,sldl-33203,
ocd-division/country:us/state:nh/sldl:carroll_4,sldl-33204,
ocd-division/country:us/state:nh/sldl:carroll_5,sldl-33205,
ocd-division/country:us/state:nh/sldl:cheshire_1,sldl-33301,
ocd-division/country:us/state:nh/sldl:cheshire_2,sldl-33302,
ocd-division/country:us/state:nh/sldl:cheshire_3,sldl-33303,
ocd-division/country:us/state:nh/sldl:cheshire_4,sldl-33304,
ocd-division/country:us/state:nh/sldl:cheshire_5,sldl-33305,
ocd-division/country:us/state:nh/sldl:cheshire_6,sldl-33306,
ocd-division/country:us/state:nh/sldl:cheshire_7,sldl-33307,
ocd-division/country:us/state:nh/sldl:coos_1,sldl-33401,
ocd-division/country:us/state:nh/sldl:coos_2,sldl-33402,
ocd-division/country:us/state:nh/sldl:coos_3,sldl-33403,
ocd-division/country:us/state:nh/sldl:coos_4,sldl-33404,
ocd-division/country:us/state:nh/sldl:grafton_1,sldl-33501,
ocd-division/country:us/state:nh/sldl:grafton_2,sldl-33502,
ocd-division/country:us/state:nh/sldl:grafton_3,sldl-33503,
ocd-division/country:us/state:nh/sldl:grafton_4,sldl-33504,
ocd-division/country:us/state:nh/sldl:grafton_5,sldl-33505,
ocd-division/country:us/state:nh/sldl:grafton_6,sldl-33506,
ocd-division/country:us/state:nh/sldl:grafton_7,sldl-33507,
ocd-division/country:us/state:nh/sldl:grafton_8,sldl-33508,
ocd-division/country:us/state:nh/sldl:grafton_9,sldl-33509,
ocd-division/country:us/state:nh/sldl:grafton_10,sldl-33510,
ocd-division/country:us/state:nh/sldl:grafton_11,sldl-33511,
ocd-division/country:us/state:nh/sldl:hillsborough_1,sldl-33601,
ocd-division/country:us/state:nh/sldl:hillsborough_2,sldl-33602,
ocd-division/country:us/state:nh/sldl:hillsborough_3,sldl-33603,
ocd-division/country:us/state:nh/sldl:hillsborough_4,sldl-33604,
ocd-division/country:us/state:nh/sldl:hillsborough_5,sldl-33605,
ocd-division/country:us/state:nh/sldl:hillsborough_6,sldl-33606,
ocd-division/country:us/state:nh/sldl:hillsborough_7,sldl-33607,
ocd-division/country:us/state:nh/sldl:hillsborough_8,sldl-33608,
ocd-division/country:us/state:nh/sldl:hillsborough_9,sldl-33609,
ocd-division/country:us/state:nh/sldl:hillsborough_10,sldl-33610,
ocd-division/country:us/state:nh/sldl:hillsborough_11,sldl-33611,
ocd-division/country:us/state:nh/sldl:hillsborough_12,sldl-33612,
ocd-division/country:us/state:nh/sldl:hillsborough_13,sldl-33613,
ocd-division/country:us/state:nh/sldl:hillsborough_14,sldl-33614,
ocd-division/country:us/state:nh/sldl:hillsborough_15,sldl-33615,
ocd-division/country:us/state:nh/sldl:hillsborough_16,sldl-33616,
ocd-division/country:us/state:nh/sldl:hillsborough_17,sldl-33617,
ocd-division/country:us/state:nh/sldl:hillsborough_18,sldl-33618,
ocd-division/country:us/state:nh/sldl:hillsborough_19,sldl-33619,
ocd-division/country:us/state:nh/sldl:hillsborough_20,sldl-33620,
ocd-division/country:us/state:nh/sldl:hillsborough_21,sldl-33621,
ocd-division/country:us/state:nh/sldl:hillsborough_22,sldl-33622,
ocd-division/country:us/state:nh/sldl:hillsborough_23,sldl-33623,
ocd-division/country:us/state:nh/sldl:hillsborough_24,sldl-33624,
ocd-division/country:us/state:nh/sldl:hillsborough_25,sldl-33625,
ocd-division/country:us/state:nh/sldl:hillsborough_26,sldl-33626,
ocd-division/country:us/state:nh/sldl:hillsborough_27,sldl-33627,
ocd-division/country:us/state:nh/sldl:merrimack_1,sldl-33701,
ocd-division/country:us/state:nh/sldl:merrimack_2,sldl-33702,
ocd-division/country:us/state:nh/sldl:merrimack_3,sldl-33703,
ocd-division/country:us/state:nh/sldl:merrimack_4,sldl-33704,
ocd-division/country:us/state:nh/sldl:merrimack_5,sldl-33705,
ocd-division/country:us/state:nh/sldl:merrimack_6,sldl-33706,
ocd-division/country:us/state:nh/sldl:merrimack_7,sldl-33707,
ocd-division/country:us/state:nh/sldl:merrimack_8,sldl-33708,
ocd-division/country:us/state:nh/sldl:merrimack_9,sldl-33709,
ocd-division/country:us/state:nh/sldl:merrimack_10,sldl-33710,
ocd-division/country:us/state:nh/sldl:merrimack_11,sldl-33711,
ocd-division/country:us/state:nh/sldl:merrimack_12,sldl-33712,
ocd-division/country:us/state:nh/sldl:merrimack_13,sldl-33713,
ocd-division/country:us/state:nh/sldl:rockingham_1,sldl-33801,
ocd-division/country:us/state:nh/sldl:rockingham_2,sldl-33802,
ocd-division/country:us/state:nh/sldl:rockingham_3,sldl-33803,
ocd-division/country:us/state:nh/sldl:rockingham_4,sldl-33804,
ocd-division/country:us/state:nh/sldl:rockingham_5,sldl-33805,
ocd-division/country:us/state:nh/sldl:rockingham_6,sldl-33806,
ocd-division/country:us/state:nh/sldl:rockingham_7,sldl-33807,
ocd-division/country:us/state:nh/sldl:rockingham_8,sldl-33808,
ocd-division/country:us/state:nh/sldl:rockingham_9,sldl-33809,
ocd-division/country:us/state:nh/sldl:rockingham_10,sldl-33810,
ocd-division/country:us/state:nh/sldl:rockingham_11,sldl-33811,
ocd-division/country:us/state:nh/sldl:rockingham_12,sldl-33812,
ocd-division/country:us/state:nh/sldl:rockingham_13,sldl-33813,
ocd-division/country:us/state:nh/sldl:rockingham_14,sldl-33814,
ocd-division/country:us/state:nh/sldl:rockingham_15,sldl-33815,
ocd-division/country:us/state:nh/sldl:rockingham_16,sldl-33816,
ocd-division/country:us/state:nh/sldl:rockingham_17,sldl-33817,
ocd-division/country:us/state:nh/sldl:rockingham_18,sldl-33818,
ocd-division/country:us/state:nh/sldl:strafford_1,sldl-33901,
ocd-division/country:us/state:nh/sldl:strafford_2,sldl-33902,
ocd-division/country:us/state:nh/sldl:strafford_3,sldl-33903,
ocd-division/country:us/state:nh/sldl:strafford_4,sldl-33904,
ocd-division/country:us/state:nh/sldl:strafford_5,sldl-33905,
ocd-division/country:us/state:nh/sldl:strafford_6,sldl-33906,
ocd-division/country:us/state:nh/sldl:strafford_7,sldl-33907,
ocd-division/country:us/state:nj/sldl:1,sldl-34001,
ocd-division/country:us/state:nj/sldl:2,sldl-34002,
ocd-division/country:us/state:nj/sldl:3,sldl-34003,
ocd-division/country:us/state:nj/sldl:4,sldl-34004,
ocd-division/country:us/state:nj/sldl:5,sldl-34005,
ocd-division/country:us/state:nj/sldl:6,sldl-34006,
ocd-division/country:us/state:nj/sldl:7,sldl-34007,
ocd-division/country:us/state:nj/sldl:8,sldl-34008,
ocd-division/country:us/state:nj/sldl:9,sldl-34009,
ocd-division/country:us/state:nj/sldl:10,sldl-34010,
ocd-division/country:us/state:nj/sldl:11,sldl-34011,
ocd-division/country:us/state:nj/sldl:12,sldl-34012,
ocd-division/country:us/state:nj/sldl:13,sldl-34013,
ocd-division/country:us/state:nj/sldl:14,sldl-34014,
ocd-division/country:us/state:nj/sldl:15,sldl-34015,
ocd-division/country:us/state:nj/sldl:16,sldl-34016,
ocd-division/country:us/state:nj/sldl:17,sldl-34017,
ocd-division/country:us/state:nj/sldl:18,sldl-34018,
ocd-division/country:us/state:nj/sldl:19,sldl-34019,
ocd-division/country:us/state:nj/sldl:20,sldl-34020,
ocd-division/country:us/state:nj/sldl:21,sldl-34021,
ocd-division/country:us/state:nj/sldl:22,sldl-34022,
ocd-division/country:us/state:nj/sldl:23,sldl-34023,
ocd-division/country:us/state:nj/sldl:24,sldl-34024,
ocd-division/country:us/state:nj/sldl:25,sldl-34025,
ocd-division/country:us/state:nj/sldl:26,sldl-34026,
ocd-division/country:us/state:nj/sldl:27,sldl-34027,
ocd-division/country:us/state:nj/sldl:28,sldl-34028,
ocd-division/country:us/state:nj/sldl:29,sldl-34029,
ocd-division/country:us/state:nj/sldl:30,sldl-34030,
ocd-division/country:us/state:nj/sldl:31,sldl-34031,
ocd-division/country:us/state:nj/sldl:32,sldl-34032,
ocd-division/country:us/state:nj/sldl:33,sldl-34033,
ocd-division/country:us/state:nj/sldl:34,sldl-34034,
ocd-division/country:us/state:nj/sldl:35,sldl-34035,
ocd-division/country:us/state:nj/sldl:36,sldl-34036,
ocd-division/country:us/state:nj/sldl:37,sldl-34037,
ocd-division/country:us/state:nj/sldl:38,sldl-34038,
ocd-division/country:us/state:nj/sldl:39,sldl-34039,
ocd-division/country:us/state:nj/sldl:40,sldl-34040,
ocd-division/country:us/state:nm/sldl:1,sldl-35001,
ocd-division/country:us/state:nm/sldl:2,sldl-35002,
ocd-division/country:us/state:nm/sldl:3,sldl-35003,
ocd-division/country:us/state:nm/sldl:4,sldl-35004,
ocd-division/country:us/state:nm/sldl:5,sldl-35005,
ocd-division/country:us/state:nm/sldl:6,sldl-35006,
ocd-division/country:us/state:nm/sldl:7,sldl-35007,
ocd-division/country:us/state:nm/sldl:8,sldl-35008,
ocd-division/country:us/state:nm/sldl:9,sldl-35009,
ocd-division/country:us/state:nm/sldl:10,sldl-35010,
ocd-division/country:us/state:nm/sldl:11,sldl-35011,
ocd-division/country:us/state:nm/sldl:12,sldl-35012,
ocd-division/country:us/state:nm/sldl:13,sldl-35013,
ocd-division/country:us/state:nm/sldl:14,sldl-35014,
ocd-division/country:us/state:nm/sldl:15,sldl-35015,
ocd-division/country:us/state:nm/sldl:16,sldl-35016,
ocd-division/country:us/state:nm/sldl:17,sldl-35017,
ocd-division/country:us/state:nm/sldl:18,sldl-35018,
ocd-division/country:us/state:nm/sldl:19,sldl-35019,
ocd-division/country:us/state:nm/sldl:20,sldl-35020,
ocd-division/country:us/state:nm/sldl:21,sldl-35021,
ocd-division/country:us/state:nm/sldl:22,sldl-35022,
ocd-division/country:us/state:nm/sldl:23,sldl-35023,
ocd-division/country:us/state:nm/sldl:24,sldl-35024,
ocd-division/country:us/state:nm/sldl:25,sldl-35025,
ocd-division/country:us/state:nm/sldl:26,sldl-35026,
ocd-division/country:us/state:nm/sldl:27,sldl-35027,
ocd-division/country:us/state:nm/sldl:28,sldl-35028,
ocd-division/country:us/state:nm/sldl:29,sldl-35029,
ocd-division/country:us/state:nm/sldl:30,sldl-35030,
ocd-division/country:us/state:nm/sldl:31,sldl-35031,
ocd-division/country:us/state:nm/sldl:32,sldl-35032,
ocd-division/country:us/state:nm/sldl:33,sldl-35033,
ocd-division/country:us/state:nm/sldl:34,sldl-35034,
ocd-division/country:us/state:nm/sldl:35,sldl-35035,
ocd-division/country:us/state:nm/sldl:36,sldl-35036,
ocd-division/country:us/state:nm/sldl:37,sldl-35037,
ocd-division/country:us/state:nm/sldl:38,sldl-35038,
ocd-division/country:us/state:nm/sldl:39,sldl-35039,
ocd-division/country:us/state:nm/sldl:40,sldl-35040,
ocd-division/country:us/state:nm/sldl:41,sldl-35041,
ocd-division/country:us/state:nm/sldl:42,sldl-35042,
ocd-division/country:us/state:nm/sldl:43,sldl-35043,
ocd-division/country:us/state:nm/sldl:44,sldl-35044,
ocd-division/country:us/state:nm/sldl:45,sldl-35045,
ocd-division/country:us/state:nm/sldl:46,sldl-35046,
ocd-division/country:us/state:nm/sldl:47,sldl-35047,
ocd-division/country:us/state:nm/sldl:48,sldl-35048,
ocd-division/country:us/state:nm/sldl:49,sldl-35049,
ocd-division/country:us/state:nm/sldl:50,sldl-35050,
ocd-division/country:us/state:nm/sldl:51,sldl-35051,
ocd-division/country:us/state:nm/sldl:52,sldl-35052,
ocd-division/country:us/state:nm/sldl:53,sldl-35053,
ocd-division/country:us/state:nm/sldl:54,sldl-35054,
ocd-division/country:us/state:nm/sldl:55,sldl-35055,
ocd-division/country:us/state:nm/sldl:56,sldl-35056,
ocd-division/country:us/state:nm/sldl:57,sldl-35057,
ocd-division/country:us/state:nm/sldl:58,sldl-35058,
ocd-division/country:us/state:nm/sldl:59,sldl-35059,
ocd-division/country:us/state:nm/sldl:60,sldl-35060,
ocd-division/country:us/state:nm/sldl:61,sldl-35061,
ocd-division/country:us/state:nm/sldl:62,sldl-35062,
ocd-division/country:us/state:nm/sldl:63,sldl-35063,
ocd-division/country:us/state:nm/sldl:64,sldl-35064,
ocd-division/country:us/state:nm/sldl:65,sldl-35065,
ocd-division/country:us/state:nm/sldl:66,sldl-35066,
ocd-division/country:us/state:nm/sldl:67,sldl-35067,
ocd-division/country:us/state:nm/sldl:68,sldl-35068,
ocd-division/country:us/state:nm/sldl:69,sldl-35069,
ocd-division/country:us/state:nm/sldl:70,sldl-35070,
ocd-division/country:us/state:ny/sldl:1,sldl-36001,
ocd-division/country:us/state:ny/sldl:2,sldl-36002,
ocd-division/country:us/state:ny/sldl:3,sldl-36003,
ocd-division/country:us/state:ny/sldl:4,sldl-36004,
ocd-division/country:us/state:ny/sldl:5,sldl-36005,
ocd-division/country:us/state:ny/sldl:6,sldl-36006,
ocd-division/country:us/state:ny/sldl:7,sldl-36007,
ocd-division/country:us/state:ny/sldl:8,sldl-36008,
ocd-division/country:us/state:ny/sldl:9,sldl-36009,
ocd-division/country:us/state:ny/sldl:10,sldl-36010,
ocd-division/country:us/state:ny/sldl:11,sldl-36011,
ocd-division/country:us/state:ny/sldl:12,sldl-36012,
ocd-division/country:us/state:ny/sldl:13,sldl-36013,
ocd-division/country:us/state:ny/sldl:14,sldl-36014,
ocd-division/country:us/state:ny/sldl:15,sldl-36015,
ocd-division/country:us/state:ny/sldl:16,sldl-36016,
ocd-division/country:us/state:ny/sldl:17,sldl-36017,
ocd-division/country:us/state:ny/sldl:18,sldl-36018,
ocd-division/country:us/state:ny/sldl:19,sldl-36019,
ocd-division/country:us/state:ny/sldl:20,sldl-36020,
ocd-division/country:us/state:ny/sldl:21,sldl-36021,
ocd-division/country:us/state:ny/sldl:22,sldl-36022,
ocd-division/country:us/state:ny/sldl:23,sldl-36023,
ocd-division/country:us/state:ny/sldl:24,sldl-36024,
ocd-division/country:us/state:ny/sldl:25,sldl-36025,
ocd-division/country:us/state:ny/sldl:26,sldl-36026,
ocd-division/country:us/state:ny/sldl:27,sldl-36027,
ocd-division/country:us/state:ny/sldl:28,sldl-36028,
ocd-division/country:us/state:ny/sldl:29,sldl-36029,
ocd-division/country:us/state:ny/sldl:30,sldl-36030,
ocd-division/country:us/state:ny/sldl:31,sldl-36031,
ocd-division/country:us/state:ny/sldl:32,sldl-36032,
ocd-division/country:us/state:ny/sldl:33,sldl-36033,
ocd-division/country:us/state:ny/sldl:34,sldl-36034,
ocd-division/country:us/state:ny/sldl:35,sldl-36035,
ocd-division/country:us/state:ny/sldl:36,sldl-36036,
ocd-division/country:us/state:ny/sldl:37,sldl-36037,
ocd-division/country:us/state:ny/sldl:38,sldl-36038,
ocd-division/country:us/state:ny/sldl:39,sldl-36039,
ocd-division/country:us/state:ny/sldl:40,sldl-36040,
ocd-division/country:us/state:ny/sldl:41,sldl-36041,
ocd-division/country:us/state:ny/sldl:42,sldl-36042,
ocd-division/country:us/state:ny/sldl:43,sldl-36043,
ocd-division/country:us/state:ny/sldl:44,sldl-36044,
ocd-division/country:us/state:ny/sldl:45,sldl-36045,
ocd-division/country:us/state:ny/sldl:46,sldl-36046,
ocd-division/country:us/state:ny/sldl:47,sldl-36047,
ocd-division/country:us/state:ny/sldl:48,sldl-36048,
ocd-division/country:us/state:ny/sldl:49,sldl-36049,
ocd-division/country:us/state:ny/sldl:50,sldl-36050,
ocd-division/country:us/state:ny/sldl:51,sldl-36051,
ocd-division/country:us/state:ny/sldl:52,sldl-36052,
ocd-division/country:us/state:ny/sldl:53,sldl-36053,
ocd-division/country:us/state:ny/sldl:54,sldl-36054,
ocd-division/country:us/state:ny/sldl:55,sldl-36055,
ocd-division/country:us/state:ny/sldl:56,sldl-36056,
ocd-division/country:us/state:ny/sldl:57,sldl-36057,
ocd-division/country:us/state:ny/sldl:58,sldl-36058,
ocd-division/country:us/state:ny/sldl:59,sldl-36059,
ocd-division/country:us/state:ny/sldl:60,sldl-36060,
ocd-division/country:us/state:ny/sldl:61,sldl-36061,
ocd-division/country:us/state:ny/sldl:62,sldl-36062,
ocd-division/country:us/state:ny/sldl:63,sldl-36063,
ocd-division/country:us/state:ny/sldl:64,sldl-36064,
ocd-division/country:us/state:ny/sldl:65,sldl-36065,
ocd-division/country:us/state:ny/sldl:66,sldl-36066,
ocd-division/country:us/state:ny/sldl:67,sldl-36067,
ocd-division/country:us/state:ny/sldl:68,sldl-36068,
ocd-division/country:us/state:ny/sldl:69,sldl-36069,
ocd-division/country:us/state:ny/sldl:70,sldl-36070,
ocd-division/country:us/state:ny/sldl:71,sldl-36071,
