id,name
ocd-division/country:in/state:rj/district:bn/cd:sujangarh,Sujangarh (SC); Banswara
ocd-division/country:in/state:rj/district:bn/cd:taranagar,Taranagar; Banswara
ocd-division/country:in/state:rj/district:br/cd:dhod,Dhod (SC); Barmer
ocd-division/country:in/state:rj/district:br/cd:fatehpur,Fatehpur; Barmer
ocd-division/country:in/state:rj/district:br/cd:khetri,Khetri; Barmer
ocd-division/country:in/state:rj/district:br/cd:lachhmangarh,Lachhmangarh; Barmer
ocd-division/country:in/state:rj/district:br/cd:nawalgarh,Nawalgarh; Barmer
ocd-division/country:in/state:rj/district:br/cd:sikar,Sikar; Barmer
ocd-division/country:in/state:rj/district:br/cd:udaipurwati,Udaipurwati; Barmer
ocd-division/country:in/state:rj/district:bt/cd:danta_ramgarh,Danta Ramgarh; Bharatpur
ocd-division/country:in/state:rj/district:bt/cd:khandela,Khandela; Bharatpur
ocd-division/country:in/state:rj/district:bt/cd:kotputli,Kotputli; Bharatpur
ocd-division/country:in/state:rj/district:bt/cd:neem_ka_thana,Neem Ka Thana; Bharatpur
ocd-division/country:in/state:rj/district:bt/cd:shahpura,Shahpura; Bharatpur
ocd-division/country:in/state:rj/district:bt/cd:srimadhopur,Srimadhopur; Bharatpur
ocd-division/country:in/state:rj/district:bt/cd:viratnagar,Viratnagar; Bharatpur
ocd-division/country:in/state:rj/district:bu/cd:bassi,Bassi (ST); Bundi
ocd-division/country:in/state:rj/district:bu/cd:chaksu,Chaksu (SC); Bundi
ocd-division/country:in/state:rj/district:bu/cd:tijara,Tijara; Bundi
ocd-division/country:in/state:rj/district:ch/cd:alwar_rural,Alwar Rural (SC); Churu
ocd-division/country:in/state:rj/district:ch/cd:alwar_urban,Alwar Urban; Churu
ocd-division/country:in/state:rj/district:ch/cd:kaman,Kaman; Churu
ocd-division/country:in/state:rj/district:ch/cd:kathumar,Kathumar (SC); Churu
ocd-division/country:in/state:rj/district:ch/cd:rajgarh_laxmanga,Rajgarh Laxmanga (ST); Churu
ocd-division/country:in/state:rj/district:ch/cd:ramgarh,Ramgarh; Churu
ocd-division/country:in/state:rj/district:ci/cd:bansur,Bansur; Chittorgargh
ocd-division/country:in/state:rj/district:ci/cd:behror,Behror; Chittorgargh
ocd-division/country:in/state:rj/district:ci/cd:kishangarh_bas,Kishangarh Bas; Chittorgargh
ocd-division/country:in/state:rj/district:ci/cd:mundawar,Mundawar; Chittorgargh
ocd-division/country:in/state:rj/district:ci/cd:thanagazi,Thanagazi; Chittorgargh
ocd-division/country:in/state:rj/district:da/cd:bharatpur,Bharatpur; Dausa
ocd-division/country:in/state:rj/district:da/cd:deeg-kumher,Deeg-Kumher; Dausa
ocd-division/country:in/state:rj/district:da/cd:nadbai,Nadbai; Dausa
ocd-division/country:in/state:rj/district:da/cd:nagar,Nagar; Dausa
ocd-division/country:in/state:rj/district:da/cd:weir,Weir (SC); Dausa
ocd-division/country:in/state:rj/district:dh/cd:bari,Bari; Dholpur
ocd-division/country:in/state:rj/district:dh/cd:baseri,Baseri (SC); Dholpur
ocd-division/country:in/state:rj/district:dh/cd:bayana,Bayana (SC); Dholpur
ocd-division/country:in/state:rj/district:dh/cd:dholpur,Dholpur; Dholpur
ocd-division/country:in/state:rj/district:du/cd:hindaun,Hindaun (SC); Dungarpur
ocd-division/country:in/state:rj/district:du/cd:karauli,Karauli; Dungarpur
ocd-division/country:in/state:rj/district:du/cd:rajakhera,Rajakhera; Dungarpur
ocd-division/country:in/state:rj/district:du/cd:todabhim,Todabhim (ST); Dungarpur
ocd-division/country:in/state:rj/district:ga/cd:bandikui,Bandikui; Ganganagar
ocd-division/country:in/state:rj/district:ga/cd:dausa,Dausa; Ganganagar
ocd-division/country:in/state:rj/district:ga/cd:lalsot,Lalsot (ST); Ganganagar
ocd-division/country:in/state:rj/district:ga/cd:mahuwa,Mahuwa; Ganganagar
ocd-division/country:in/state:rj/district:ga/cd:sapotra,Sapotra (ST); Ganganagar
ocd-division/country:in/state:rj/district:ga/cd:sikrai,Sikrai (SC); Ganganagar
ocd-division/country:in/state:rj/district:ha/cd:bamanwas,Bamanwas (ST); Hanumangargh
ocd-division/country:in/state:rj/district:ha/cd:gangapur,Gangapur; Hanumangargh
ocd-division/country:in/state:rj/district:ha/cd:khandar,Khandar (SC); Hanumangargh
ocd-division/country:in/state:rj/district:ha/cd:malpura,Malpura; Hanumangargh
ocd-division/country:in/state:rj/district:ha/cd:sawai_madhopur,Sawai Madhopur; Hanumangargh
ocd-division/country:in/state:rj/district:ja/cd:ajmer_north,Ajmer North; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:ajmer_south,Ajmer South (SC); Jaipur
ocd-division/country:in/state:rj/district:ja/cd:beawar,Beawar; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:deedwana,Deedwana; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:degana,Degana; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:deoli_-_uniara,Deoli - Uniara; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:jayal,Jayal (SC); Jaipur
ocd-division/country:in/state:rj/district:ja/cd:kekri,Kekri; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:khinwsar,Khinwsar; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:kishangarh,Kishangarh; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:ladnun,Ladnun; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:makrana,Makrana; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:masuda,Masuda; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:merta,Merta (SC); Jaipur
ocd-division/country:in/state:rj/district:ja/cd:nagaur,Nagaur; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:nasirabad,Nasirabad; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:niwai,Niwai (SC); Jaipur
ocd-division/country:in/state:rj/district:ja/cd:pushkar,Pushkar; Jaipur
ocd-division/country:in/state:rj/district:ja/cd:tonk,Tonk; Jaipur
ocd-division/country:in/state:rj/district:jd/cd:ahore,Ahore; Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:barmer,Barmer; Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:baytu,Baytu; Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:chohtan,Chohtan (SC); Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:gudhamalani,Gudhamalani; Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:jaisalmer,Jaisalmer; Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:pachpadra,Pachpadra; Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:pokaran,Pokaran; Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:sheo,Sheo; Jodhpur
ocd-division/country:in/state:rj/district:jd/cd:siwana,Siwana; Jodhpur
ocd-division/country:in/state:rj/district:ji/cd:nawan,Nawan; Jaisalmer
ocd-division/country:in/state:rj/district:ji/cd:parbatsar,Parbatsar; Jaisalmer
ocd-division/country:in/state:rj/district:jl/cd:bali,Bali; Jalore
ocd-division/country:in/state:rj/district:jl/cd:jaitaran,Jaitaran; Jalore
ocd-division/country:in/state:rj/district:jl/cd:marwar_junction,Marwar Junction; Jalore
ocd-division/country:in/state:rj/district:jl/cd:pali,Pali; Jalore
ocd-division/country:in/state:rj/district:jl/cd:sojat,Sojat (SC); Jalore
ocd-division/country:in/state:rj/district:ju/cd:bhopalgarh,Bhopalgarh (SC); Jhunjhunu
ocd-division/country:in/state:rj/district:ju/cd:bilara,Bilara (SC); Jhunjhunu
ocd-division/country:in/state:rj/district:ju/cd:jodhpur,Jodhpur; Jhunjhunu
ocd-division/country:in/state:rj/district:ju/cd:luni,Luni; Jhunjhunu
ocd-division/country:in/state:rj/district:ju/cd:osian,Osian; Jhunjhunu
ocd-division/country:in/state:rj/district:ju/cd:sardarpura,Sardarpura; Jhunjhunu
ocd-division/country:in/state:rj/district:ju/cd:soorsagar,Soorsagar; Jhunjhunu
ocd-division/country:in/state:rj/district:jw/cd:lohawat,Lohawat; Jhalawar
ocd-division/country:in/state:rj/district:jw/cd:phalodi,Phalodi; Jhalawar
ocd-division/country:in/state:rj/district:jw/cd:shergarh,Shergarh; Jhalawar
ocd-division/country:in/state:rj/district:jw/cd:sumerpur,Sumerpur; Jhalawar
ocd-division/country:in/state:rj/district:ka/cd:bhinmal,Bhinmal; Karauli
ocd-division/country:in/state:rj/district:ka/cd:jalore,Jalore (SC); Karauli
ocd-division/country:in/state:rj/district:ka/cd:raniwara,Raniwara; Karauli
ocd-division/country:in/state:rj/district:ka/cd:sanchore,Sanchore; Karauli
ocd-division/country:in/state:rj/district:ko/cd:gogunda,Gogunda (ST); Kota
ocd-division/country:in/state:rj/district:ko/cd:jhadol,Jhadol (ST); Kota
ocd-division/country:in/state:rj/district:ko/cd:kherwara,Kherwara (ST); Kota
ocd-division/country:in/state:rj/district:ko/cd:pindwara_abu,Pindwara Abu (ST); Kota
ocd-division/country:in/state:rj/district:ko/cd:reodar,Reodar (SC); Kota
ocd-division/country:in/state:rj/district:ko/cd:sirohi,Sirohi; Kota
ocd-division/country:in/state:rj/district:na/cd:aspur,Aspur (ST); Nagaur
ocd-division/country:in/state:rj/district:na/cd:chorasi,Chorasi (ST); Nagaur
ocd-division/country:in/state:rj/district:na/cd:dhariyawad,Dhariyawad (ST); Nagaur
ocd-division/country:in/state:rj/district:na/cd:dungarpur,Dungarpur (ST); Nagaur
ocd-division/country:in/state:rj/district:na/cd:mavli,Mavli; Nagaur
ocd-division/country:in/state:rj/district:na/cd:sagwara,Sagwara (ST); Nagaur
ocd-division/country:in/state:rj/district:na/cd:salumber,Salumber (ST); Nagaur
ocd-division/country:in/state:rj/district:na/cd:udaipur,Udaipur; Nagaur
ocd-division/country:in/state:rj/district:na/cd:udaipur_rural,Udaipur Rural (ST); Nagaur
ocd-division/country:in/state:rj/district:na/cd:vallabh_nagar,Vallabh Nagar; Nagaur
ocd-division/country:in/state:rj/district:pa/cd:bagidora,Bagidora (ST); Pali
ocd-division/country:in/state:rj/district:pa/cd:banswara,Banswara (ST); Pali
ocd-division/country:in/state:rj/district:pa/cd:garhi,Garhi (ST); Pali
ocd-division/country:in/state:rj/district:pa/cd:ghatol,Ghatol (ST); Pali
ocd-division/country:in/state:rj/district:pa/cd:kapasan,Kapasan (SC); Pali
ocd-division/country:in/state:rj/district:pa/cd:kushalgarh,Kushalgarh (ST); Pali
ocd-division/country:in/state:rj/district:pr/cd:begun,Begun; Pratapgargh
ocd-division/country:in/state:rj/district:pr/cd:chittorgarh,Chittorgarh; Pratapgargh
ocd-division/country:in/state:rj/district:ra/cd:bari_sadri,Bari Sadri; Rajsamand
ocd-division/country:in/state:rj/district:ra/cd:bhim,Bhim; Rajsamand
ocd-division/country:in/state:rj/district:ra/cd:nimbahera,Nimbahera; Rajsamand
ocd-division/country:in/state:rj/district:ra/cd:pratapgarh,Pratapgarh (ST); Rajsamand
ocd-division/country:in/state:rj/district:si/cd:bhilwara,Bhilwara; Sikar
ocd-division/country:in/state:rj/district:si/cd:hindoli,Hindoli; Sikar
ocd-division/country:in/state:rj/district:si/cd:jahazpur,Jahazpur; Sikar
ocd-division/country:in/state:rj/district:si/cd:keshoraipatan,Keshoraipatan (SC); Sikar
ocd-division/country:in/state:rj/district:si/cd:mandal,Mandal; Sikar
ocd-division/country:in/state:rj/district:si/cd:mandalgarh,Mandalgarh; Sikar
ocd-division/country:in/state:rj/district:si/cd:sahara,Sahara; Sikar
ocd-division/country:in/state:rj/district:si/cd:shahpura,Shahpura (SC); Sikar
ocd-division/country:in/state:rj/district:sm/cd:asind,Asind; Sawai Madhopur
ocd-division/country:in/state:rj/district:sm/cd:kumbhalgarh,Kumbhalgarh; Sawai Madhopur
ocd-division/country:in/state:rj/district:sm/cd:nathdwara,Nathdwara; Sawai Madhopur
ocd-division/country:in/state:rj/district:sm/cd:rajsamand,Rajsamand; Sawai Madhopur
ocd-division/country:in/state:rj/district:sr/cd:bundi,Bundi; Sirohi
ocd-division/country:in/state:rj/district:sr/cd:pipalda,Pipalda; Sirohi
ocd-division/country:in/state:rj/district:sr/cd:sangod,Sangod; Sirohi
ocd-division/country:in/state:rj/district:to/cd:kota_north,Kota North; Tonk
ocd-division/country:in/state:rj/district:to/cd:kota_south,Kota South; Tonk
ocd-division/country:in/state:rj/district:to/cd:ladpura,Ladpura; Tonk
ocd-division/country:in/state:rj/district:to/cd:ramganj_mandi,Ramganj Mandi (SC); Tonk
ocd-division/country:in/state:rj/district:ud/cd:anta,Anta; Udaipur
ocd-division/country:in/state:rj/district:ud/cd:baran-atru,Baran-Atru (SC); Udaipur
ocd-division/country:in/state:rj/district:ud/cd:chhabra,Chhabra; Udaipur
ocd-division/country:in/state:rj/district:ud/cd:dag,Dag (SC); Udaipur
ocd-division/country:in/state:rj/district:ud/cd:jhalrapatan,Jhalrapatan; Udaipur
ocd-division/country:in/state:rj/district:ud/cd:khanpur,Khanpur; Udaipur
ocd-division/country:in/state:rj/district:ud/cd:kishanganj,Kishanganj (ST); Udaipur
ocd-division/country:in/state:rj/district:ud/cd:manohar_thana,Manohar Thana; Udaipur
ocd-division/country:in/state:sk/district:es/cd:arithang,Arithang; East Sikkim
ocd-division/country:in/state:sk/district:es/cd:chujachen,Chujachen; East Sikkim
ocd-division/country:in/state:sk/district:es/cd:gangtok,Gangtok(BL); East Sikkim
ocd-division/country:in/state:sk/district:es/cd:gnathang-machong,Gnathang-Machong(BL); East Sikkim
ocd-division/country:in/state:sk/district:es/cd:khamdong-singtam,Khamdong-Singtam; East Sikkim
ocd-division/country:in/state:sk/district:es/cd:martam-rumtek,Martam-Rumtek (BL); East Sikkim
ocd-division/country:in/state:sk/district:es/cd:namcheybung,Namcheybung; East Sikkim
ocd-division/country:in/state:sk/district:es/cd:rhenock,Rhenock; East Sikkim
ocd-division/country:in/state:sk/district:es/cd:shyari,Shyari(BL); East Sikkim
ocd-division/country:in/state:sk/district:es/cd:upper_burtuk,Upper Burtuk; East Sikkim
ocd-division/country:in/state:sk/district:es/cd:upper_tadong,Upper Tadong; East Sikkim
ocd-division/country:in/state:sk/district:es/cd:west_pendam,West Pendam(SC); East Sikkim
ocd-division/country:in/state:sk/district:ns/cd:djongu,Djongu(BL); North Sikkim
ocd-division/country:in/state:sk/district:ns/cd:kabi_lungchuk,Kabi Lungchuk(BL); North Sikkim
ocd-division/country:in/state:sk/district:ns/cd:lachen_mangan,Lachen Mangan(BL); North Sikkim
ocd-division/country:in/state:sk/district:ns/cd:sangha,Sangha; North Sikkim
ocd-division/country:in/state:sk/district:ss/cd:barfung,Barfung(BL); South Sikkim
ocd-division/country:in/state:sk/district:ss/cd:melli,Melli; South Sikkim
ocd-division/country:in/state:sk/district:ss/cd:namchi-singhithang,Namchi-Singhithang; South Sikkim
ocd-division/country:in/state:sk/district:ss/cd:namthang-rateypani,Namthang-Rateypani; South Sikkim
ocd-division/country:in/state:sk/district:ss/cd:poklok-kamrang,Poklok-Kamrang; South Sikkim
ocd-division/country:in/state:sk/district:ss/cd:rangang-yangang,Rangang-Yangang; South Sikkim
ocd-division/country:in/state:sk/district:ss/cd:temi-namphing,Temi-Namphing; South Sikkim
ocd-division/country:in/state:sk/district:ss/cd:tumen-lingi,Tumen-Lingi(BL); South Sikkim
ocd-division/country:in/state:sk/district:ws/cd:daramdin,Daramdin(BL); West Sikkim
ocd-division/country:in/state:sk/district:ws/cd:gyalshing-barnyak,Gyalshing-Barnyak; West Sikkim
ocd-division/country:in/state:sk/district:ws/cd:maneybung-dentam,Maneybung-Dentam; West Sikkim
ocd-division/country:in/state:sk/district:ws/cd:rinchenpong,Rinchenpong(BL); West Sikkim
ocd-division/country:in/state:sk/district:ws/cd:salghari-zoom,Salghari-Zoom (SC); West Sikkim
ocd-division/country:in/state:sk/district:ws/cd:soreong-chakung,Soreong-Chakung; West Sikkim
ocd-division/country:in/state:sk/district:ws/cd:yangthang,Yangthang; West Sikkim
ocd-division/country:in/state:sk/district:ws/cd:yoksam-tashiding,Yoksam-Tashiding(BL); West Sikkim
ocd-division/country:in/state:tg/district:ad/cd:adilabad,Adilabad; Adilabad
ocd-division/country:in/state:tg/district:ad/cd:boath,Boath(ST); Adilabad
ocd-division/country:in/state:tg/district:bh/cd:aswaraopeta,Aswaraopeta(ST); Bhadradri
ocd-division/country:in/state:tg/district:bh/cd:bhadrachalam,Bhadrachalam(ST); Bhadradri
ocd-division/country:in/state:tg/district:bh/cd:kothagudem,Kothagudem; Bhadradri
ocd-division/country:in/state:tg/district:bh/cd:pinapaka,Pinapaka(ST); Bhadradri
ocd-division/country:in/state:tg/district:bh/cd:yellandu,Yellandu(ST); Bhadradri
ocd-division/country:in/state:tg/district:hy/cd:amberpet,Amberpet; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:bahadurpura,Bahadurpura; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:chandrayangutta,Chandrayangutta; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:charminar,Charminar; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:goshamahal,Goshamahal; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:jubilee_hills,Jubilee Hills; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:karwan,Karwan; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:khairatabad,Khairatabad; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:malakpet,Malakpet; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:musheerabad,Musheerabad; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:nampally,Nampally; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:sanathnagar,Sanathnagar; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:secunderabad,Secunderabad; Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:secunderabad_cantt,Secunderabad Cantt(SC); Hyderabad
ocd-division/country:in/state:tg/district:hy/cd:yakutpura,Yakutpura; Hyderabad
ocd-division/country:in/state:tg/district:ja/cd:dharmapuri,Dharmapuri(SC); Jagtial
ocd-division/country:in/state:tg/district:ja/cd:jagtial,Jagtial; Jagtial
ocd-division/country:in/state:tg/district:ja/cd:koratla,Koratla; Jagtial
ocd-division/country:in/state:tg/district:jb/cd:bhupalpalle,Bhupalpalle; Jayashankar Bhupalpalle
ocd-division/country:in/state:tg/district:jg/cd:alampur,Alampur(SC); Jogulamba Gadwal
ocd-division/country:in/state:tg/district:jg/cd:gadwal,Gadwal; Jogulamba Gadwal
ocd-division/country:in/state:tg/district:jn/cd:ghanpur_station,Ghanpur (Station)(SC); Jangaon
ocd-division/country:in/state:tg/district:jn/cd:jangaon,Jangaon; Jangaon
ocd-division/country:in/state:tg/district:jn/cd:palakurthi,Palakurthi; Jangaon
ocd-division/country:in/state:tg/district:ka/cd:choppadandi,Choppadandi(SC); Karimnagar
ocd-division/country:in/state:tg/district:ka/cd:huzurabad,Huzurabad; Karimnagar
ocd-division/country:in/state:tg/district:ka/cd:karimnagar,Karimnagar; Karimnagar
ocd-division/country:in/state:tg/district:ka/cd:manakondur,Manakondur(SC); Karimnagar
ocd-division/country:in/state:tg/district:kb/cd:asifabad,Asifabad(ST); Kumaram Bheem Asifabad
ocd-division/country:in/state:tg/district:kb/cd:sirpur,Sirpur; Kumaram Bheem Asifabad
ocd-division/country:in/state:tg/district:kh/cd:khammam,Khammam; Khammam
ocd-division/country:in/state:tg/district:kh/cd:madhira,Madhira(SC); Khammam
ocd-division/country:in/state:tg/district:kh/cd:palair,Palair; Khammam
