id,name,ordnance_id
ocd-division/country:uk/lbw:roehampton_and_putney_heath_ward,Roehampton and Putney Heath Ward,E05000621
ocd-division/country:uk/lbw:thamesfield_ward,Thamesfield Ward,E05000625
ocd-division/country:uk/lbw:wandsworth_common_ward,Wandsworth Common Ward,E05000627
ocd-division/country:uk/lbw:west_hill_ward,West Hill Ward,E05000628
ocd-division/country:uk/lbw:west_putney_ward,West Putney Ward,E05000629
ocd-division/country:uk/lbw:east_putney_ward,East Putney Ward,E05000613
ocd-division/country:uk/lbw:tooting_ward,Tooting Ward,E05000626
ocd-division/country:uk/lbw:southfields_ward,Southfields Ward,E05000624
ocd-division/country:uk/lbw:earlsfield_ward,Earlsfield Ward,E05000612
ocd-division/country:uk/lbw:nightingale_ward,Nightingale Ward,E05000618
ocd-division/country:uk/lbw:furzedown_ward,Furzedown Ward,E05000615
ocd-division/country:uk/lbw:bedford_ward,Bedford Ward,E05000611
ocd-division/country:uk/lbw:balham_ward,Balham Ward,E05000610
ocd-division/country:uk/lbw:northcote_ward,Northcote Ward,E05000619
ocd-division/country:uk/lbw:latchmere_ward,Latchmere Ward,E05000617
ocd-division/country:uk/lbw:st_marys_park_ward,St. Mary's Park Ward,E05000622
ocd-division/country:uk/lbw:queenstown_ward,Queenstown Ward,E05000620
ocd-division/country:uk/lbw:shaftesbury_ward,Shaftesbury Ward,E05000623
ocd-division/country:uk/lbw:palace_riverside_ward,Palace Riverside Ward,E05000259
ocd-division/country:uk/lbw:munster_ward,Munster Ward,E05000257
ocd-division/country:uk/lbw:sands_end_ward,Sands End Ward,E05000262
ocd-division/country:uk/lbw:parsons_green_and_walham_ward,Parsons Green and Walham Ward,E05000260
ocd-division/country:uk/lbw:fulham_broadway_ward,Fulham Broadway Ward,E05000254
ocd-division/country:uk/lbw:ravenscourt_park_ward,Ravenscourt Park Ward,E05000261
ocd-division/country:uk/lbw:hammersmith_broadway_ward,Hammersmith Broadway Ward,E05000256
ocd-division/country:uk/lbw:avonmore_and_brook_green_ward,Avonmore and Brook Green Ward,E05000252
ocd-division/country:uk/lbw:askew_ward,Askew Ward,E05000251
ocd-division/country:uk/lbw:wormholt_and_white_city_ward,Wormholt and White City Ward,E05000265
ocd-division/country:uk/lbw:shepherds_bush_green_ward,Shepherd's Bush Green Ward,E05000263
ocd-division/country:uk/lbw:college_park_and_old_oak_ward,College Park and Old Oak Ward,E05000253
ocd-division/country:uk/lbw:fulham_reach_ward,Fulham Reach Ward,E05000255
ocd-division/country:uk/lbw:addison_ward,Addison Ward,E05000250
ocd-division/country:uk/lbw:chelsea_riverside_ward,Chelsea Riverside Ward,E05009391
ocd-division/country:uk/lbw:holland_ward,Holland Ward,E05009397
ocd-division/country:uk/lbw:norland_ward,Norland Ward,E05009398
ocd-division/country:uk/lbw:redcliffe_ward,Redcliffe Ward,E05009402
ocd-division/country:uk/lbw:stanley_ward,Stanley Ward,E05009405
ocd-division/country:uk/lbw:royal_hospital_ward,Royal Hospital Ward,E05009403
ocd-division/country:uk/lbw:notting_dale_ward,Notting Dale Ward,E05009399
ocd-division/country:uk/lbw:st_helens_ward,St. Helen's Ward,E05009404
ocd-division/country:uk/lbw:colville_ward,Colville Ward,E05009392
ocd-division/country:uk/lbw:dalgarno_ward,Dalgarno Ward,E05009394
ocd-division/country:uk/lbw:golborne_ward,Golborne Ward,E05009396
ocd-division/country:uk/lbw:earls_court_ward,Earl's Court Ward,E05009395
ocd-division/country:uk/lbw:courtfield_ward,Courtfield Ward,E05009393
ocd-division/country:uk/lbw:abingdon_ward,Abingdon Ward,E05009388
ocd-division/country:uk/lbw:queens_gate_ward,Queen's Gate Ward,E05009401
ocd-division/country:uk/lbw:brompton_hans_town_ward,Brompton & Hans Town Ward,E05009389
ocd-division/country:uk/lbw:campden_ward,Campden Ward,E05009390
ocd-division/country:uk/lbw:pembridge_ward,Pembridge Ward,E05009400
ocd-division/country:uk/lbw:st_jamess_ward,St. James's Ward,E05000644
ocd-division/country:uk/lbw:lancaster_gate_ward,Lancaster Gate Ward,E05000638
ocd-division/country:uk/lbw:knightsbridge_and_belgravia_ward,Knightsbridge and Belgravia Ward,E05000637
ocd-division/country:uk/lbw:hyde_park_ward,Hyde Park Ward,E05000636
ocd-division/country:uk/lbw:churchill_ward,Churchill Ward,E05000633
ocd-division/country:uk/lbw:vincent_square_ward,Vincent Square Ward,E05000646
ocd-division/country:uk/lbw:west_end_ward,West End Ward,E05000649
ocd-division/country:uk/lbw:harrow_road_ward,Harrow Road Ward,E05000635
ocd-division/country:uk/lbw:bryanston_and_dorset_square_ward,Bryanston and Dorset Square Ward,E05000632
ocd-division/country:uk/lbw:regents_park_ward,Regent's Park Ward,E05000643
ocd-division/country:uk/lbw:abbey_road_ward,Abbey Road Ward,E05000630
ocd-division/country:uk/lbw:marylebone_high_street_ward,Marylebone High Street Ward,E05000641
ocd-division/country:uk/lbw:bayswater_ward,Bayswater Ward,E05000631
ocd-division/country:uk/lbw:warwick_ward,Warwick Ward,E05000647
ocd-division/country:uk/lbw:tachbrook_ward,Tachbrook Ward,E05000645
ocd-division/country:uk/lbw:westbourne_ward,Westbourne Ward,E05000648
ocd-division/country:uk/lbw:little_venice_ward,Little Venice Ward,E05000639
ocd-division/country:uk/lbw:maida_vale_ward,Maida Vale Ward,E05000640
ocd-division/country:uk/lbw:church_street_ward,Church Street Ward,E05000634
ocd-division/country:uk/lbw:swiss_cottage_ward,Swiss Cottage Ward,E05000144
ocd-division/country:uk/lbw:highgate_ward,Highgate Ward,E05000137
ocd-division/country:uk/lbw:bloomsbury_ward,Bloomsbury Ward,E05000129
ocd-division/country:uk/lbw:holborn_and_covent_garden_ward,Holborn and Covent Garden Ward,E05000138
ocd-division/country:uk/lbw:st_pancras_and_somers_town_ward,St. Pancras and Somers Town Ward,E05000143
ocd-division/country:uk/lbw:camden_town_with_primrose_hill_ward,Camden Town with Primrose Hill Ward,E05000130
ocd-division/country:uk/lbw:cantelowes_ward,Cantelowes Ward,E05000131
ocd-division/country:uk/lbw:kings_cross_ward,King's Cross Ward,E05000141
ocd-division/country:uk/lbw:fortune_green_ward,Fortune Green Ward,E05000132
ocd-division/country:uk/lbw:frognal_and_fitzjohns_ward,Frognal and Fitzjohns Ward,E05000133
ocd-division/country:uk/lbw:gospel_oak_ward,Gospel Oak Ward,E05000134
ocd-division/country:uk/lbw:hampstead_town_ward,Hampstead Town Ward,E05000135
ocd-division/country:uk/lbw:kentish_town_ward,Kentish Town Ward,E05000139
ocd-division/country:uk/lbw:west_hampstead_ward,West Hampstead Ward,E05000145
ocd-division/country:uk/lbw:belsize_ward,Belsize Ward,E05000128
ocd-division/country:uk/lbw:haverstock_ward,Haverstock Ward,E05000136
ocd-division/country:uk/lbw:st_katharines_wapping_ward,St. Katharine's & Wapping Ward,E05009330
ocd-division/country:uk/lbw:shadwell_ward,Shadwell Ward,E05009332
ocd-division/country:uk/lbw:island_gardens_ward,Island Gardens Ward,E05009324
ocd-division/country:uk/lbw:canary_wharf_ward,Canary Wharf Ward,E05009323
ocd-division/country:uk/lbw:blackwall_cubitt_town_ward,Blackwall & Cubitt Town Ward,E05009318
ocd-division/country:uk/lbw:poplar_ward,Poplar Ward,E05009328
ocd-division/country:uk/lbw:spitalfields_banglatown_ward,Spitalfields & Banglatown Ward,E05009333
ocd-division/country:uk/lbw:st_peters_ward,St. Peter's Ward,E05009331
ocd-division/country:uk/lbw:bethnal_green_ward,Bethnal Green Ward,E05009317
ocd-division/country:uk/lbw:st_dunstans_ward,St. Dunstan's Ward,E05009329
ocd-division/country:uk/lbw:mile_end_ward,Mile End Ward,E05009327
ocd-division/country:uk/lbw:lansbury_ward,Lansbury Ward,E05009325
ocd-division/country:uk/lbw:bromley_south_ward,Bromley South Ward,E05009322
ocd-division/country:uk/lbw:bow_west_ward,Bow West Ward,E05009320
ocd-division/country:uk/lbw:bow_east_ward,Bow East Ward,E05009319
ocd-division/country:uk/lbw:bromley_north_ward,Bromley North Ward,E05009321
ocd-division/country:uk/lbw:whitechapel_ward,Whitechapel Ward,E05009336
ocd-division/country:uk/lbw:stepney_green_ward,Stepney Green Ward,E05009334
ocd-division/country:uk/lbw:limehouse_ward,Limehouse Ward,E05009326
ocd-division/country:uk/lbw:weavers_ward,Weavers Ward,E05009335
ocd-division/country:uk/lbw:clerkenwell_ward,Clerkenwell Ward,E05000370
ocd-division/country:uk/lbw:caledonian_ward,Caledonian Ward,E05000368
ocd-division/country:uk/lbw:holloway_ward,Holloway Ward,E05000375
ocd-division/country:uk/lbw:highbury_east_ward,Highbury East Ward,E05000372
ocd-division/country:uk/lbw:highbury_west_ward,Highbury West Ward,E05000373
ocd-division/country:uk/lbw:tollington_ward,Tollington Ward,E05000381
ocd-division/country:uk/lbw:bunhill_ward,Bunhill Ward,E05000367
ocd-division/country:uk/lbw:canonbury_ward,Canonbury Ward,E05000369
ocd-division/country:uk/lbw:barnsbury_ward,Barnsbury Ward,E05000366
ocd-division/country:uk/lbw:st_georges_ward,St. George's Ward,E05000378
ocd-division/country:uk/lbw:junction_ward,Junction Ward,E05000376
ocd-division/country:uk/lbw:finsbury_park_ward,Finsbury Park Ward,E05000371
ocd-division/country:uk/lbw:hillrise_ward,Hillrise Ward,E05000374
ocd-division/country:uk/lbw:mildmay_ward,Mildmay Ward,E05000377
ocd-division/country:uk/lbw:hoxton_east_shoreditch_ward,Hoxton East & Shoreditch Ward,E05009377
ocd-division/country:uk/lbw:haggerston_ward,Haggerston Ward,E05009375
ocd-division/country:uk/lbw:de_beauvoir_ward,De Beauvoir Ward,E05009371
ocd-division/country:uk/lbw:london_fields_ward,London Fields Ward,E05009381
ocd-division/country:uk/lbw:hackney_wick_ward,Hackney Wick Ward,E05009374
ocd-division/country:uk/lbw:clissold_ward,Clissold Ward,E05009369
ocd-division/country:uk/lbw:hackney_downs_ward,Hackney Downs Ward,E05009373
ocd-division/country:uk/lbw:cazenove_ward,Cazenove Ward,E05009368
ocd-division/country:uk/lbw:springfield_ward,Springfield Ward,E05009383
ocd-division/country:uk/lbw:kings_park_ward,King's Park Ward,E05009379
ocd-division/country:uk/lbw:brownswood_ward,Brownswood Ward,E05009367
ocd-division/country:uk/lbw:hoxton_west_ward,Hoxton West Ward,E05009378
ocd-division/country:uk/lbw:dalston_ward,Dalston Ward,E05009370
ocd-division/country:uk/lbw:victoria_ward,Victoria Ward,E05009386
ocd-division/country:uk/lbw:hackney_central_ward,Hackney Central Ward,E05009372
ocd-division/country:uk/lbw:homerton_ward,Homerton Ward,E05009376
ocd-division/country:uk/lbw:shacklewell_ward,Shacklewell Ward,E05009382
ocd-division/country:uk/lbw:stoke_newington_ward,Stoke Newington Ward,E05009385
ocd-division/country:uk/lbw:woodberry_down_ward,Woodberry Down Ward,E05009387
ocd-division/country:uk/lbw:stamford_hill_west_ward,Stamford Hill West Ward,E05009384
ocd-division/country:uk/lbw:harringay_ward,Harringay Ward,E05000271
ocd-division/country:uk/lbw:fortis_green_ward,Fortis Green Ward,E05000270
ocd-division/country:uk/lbw:bounds_green_ward,Bounds Green Ward,E05000267
ocd-division/country:uk/lbw:crouch_end_ward,Crouch End Ward,E05000269
ocd-division/country:uk/lbw:stroud_green_ward,Stroud Green Ward,E05000279
ocd-division/country:uk/lbw:muswell_hill_ward,Muswell Hill Ward,E05000274
ocd-division/country:uk/lbw:hornsey_ward,Hornsey Ward,E05000273
ocd-division/country:uk/lbw:noel_park_ward,Noel Park Ward,E05000275
ocd-division/country:uk/lbw:st_anns_ward,St. Ann's Ward,E05000277
ocd-division/country:uk/lbw:seven_sisters_ward,Seven Sisters Ward,E05000278
ocd-division/country:uk/lbw:tottenham_green_ward,Tottenham Green Ward,E05000280
ocd-division/country:uk/lbw:west_green_ward,West Green Ward,E05000282
ocd-division/country:uk/lbw:tottenham_hale_ward,Tottenham Hale Ward,E05000281
ocd-division/country:uk/lbw:white_hart_lane_ward,White Hart Lane Ward,E05000283
ocd-division/country:uk/lbw:bruce_grove_ward,Bruce Grove Ward,E05000268
ocd-division/country:uk/lbw:northumberland_park_ward,Northumberland Park Ward,E05000276
ocd-division/country:uk/lbw:royal_docks_ward,Royal Docks Ward,E05000491
ocd-division/country:uk/lbw:canning_town_north_ward,Canning Town North Ward,E05000477
ocd-division/country:uk/lbw:beckton_ward,Beckton Ward,E05000475
ocd-division/country:uk/lbw:east_ham_south_ward,East Ham South Ward,E05000482
ocd-division/country:uk/lbw:stratford_and_new_town_ward,Stratford and New Town Ward,E05000492
ocd-division/country:uk/lbw:canning_town_south_ward,Canning Town South Ward,E05000478
ocd-division/country:uk/lbw:custom_house_ward,Custom House Ward,E05000479
ocd-division/country:uk/lbw:plaistow_south_ward,Plaistow South Ward,E05000490
ocd-division/country:uk/lbw:west_ham_ward,West Ham Ward,E05000494
ocd-division/country:uk/lbw:plaistow_north_ward,Plaistow North Ward,E05000489
ocd-division/country:uk/lbw:forest_gate_south_ward,Forest Gate South Ward,E05000484
ocd-division/country:uk/lbw:boleyn_ward,Boleyn Ward,E05000476
ocd-division/country:uk/lbw:east_ham_central_ward,East Ham Central Ward,E05000480
ocd-division/country:uk/lbw:green_street_west_ward,Green Street West Ward,E05000486
ocd-division/country:uk/lbw:green_street_east_ward,Green Street East Ward,E05000485
ocd-division/country:uk/lbw:east_ham_north_ward,East Ham North Ward,E05000481
ocd-division/country:uk/lbw:wall_end_ward,Wall End Ward,E05000493
ocd-division/country:uk/lbw:forest_gate_north_ward,Forest Gate North Ward,E05000483
ocd-division/country:uk/lbw:manor_park_ward,Manor Park Ward,E05000488
ocd-division/country:uk/lbw:little_ilford_ward,Little Ilford Ward,E05000487
ocd-division/country:uk/lbw:gascoigne_ward,Gascoigne Ward,E05000032
ocd-division/country:uk/lbw:thames_ward,Thames Ward,E05000039
ocd-division/country:uk/lbw:river_ward,River Ward,E05000038
ocd-division/country:uk/lbw:longbridge_ward,Longbridge Ward,E05000035
ocd-division/country:uk/lbw:eastbury_ward,Eastbury Ward,E05000031
ocd-division/country:uk/lbw:goresbrook_ward,Goresbrook Ward,E05000033
ocd-division/country:uk/lbw:mayesbrook_ward,Mayesbrook Ward,E05000036
ocd-division/country:uk/lbw:becontree_ward,Becontree Ward,E05000028
ocd-division/country:uk/lbw:alibon_ward,Alibon Ward,E05000027
ocd-division/country:uk/lbw:valence_ward,Valence Ward,E05000040
ocd-division/country:uk/lbw:heath_ward,Heath Ward,E05000034
ocd-division/country:uk/lbw:whalebone_ward,Whalebone Ward,E05000042
ocd-division/country:uk/lbw:eastbrook_ward,Eastbrook Ward,E05000030
ocd-division/country:uk/lbw:chadwell_heath_ward,Chadwell Heath Ward,E05000029
ocd-division/country:uk/lbw:parsloes_ward,Parsloes Ward,E05000037
ocd-division/country:uk/lbw:castle_baynard_ward,Castle Baynard Ward,E05009297
ocd-division/country:uk/lbw:farringdon_without_ward,Farringdon Without Ward,E05009305
ocd-division/country:uk/lbw:farringdon_within_ward,Farringdon Within Ward,E05009304
ocd-division/country:uk/lbw:cripplegate_ward,Cripplegate Ward,E05009302
ocd-division/country:uk/lbw:langbourn_ward,Langbourn Ward,E05009306
ocd-division/country:uk/lbw:tower_ward,Tower Ward,E05009310
ocd-division/country:uk/lbw:bishopsgate_ward,Bishopsgate Ward,E05009292
ocd-division/country:uk/lbw:queenhithe_ward,Queenhithe Ward,E05009309
ocd-division/country:uk/lbw:vintry_ward,Vintry Ward,E05009311
ocd-division/country:uk/lbw:cordwainer_ward,Cordwainer Ward,E05009300
ocd-division/country:uk/lbw:bread_street_ward,Bread Street Ward,E05009293
ocd-division/country:uk/lbw:cheap_ward,Cheap Ward,E05009298
ocd-division/country:uk/lbw:bassishaw_ward,Bassishaw Ward,E05009290
ocd-division/country:uk/lbw:aldersgate_ward,Aldersgate Ward,E05009288
ocd-division/country:uk/lbw:dowgate_ward,Dowgate Ward,E05009303
ocd-division/country:uk/lbw:billingsgate_ward,Billingsgate Ward,E05009291
ocd-division/country:uk/lbw:walbrook_ward,Walbrook Ward,E05009312
ocd-division/country:uk/lbw:cornhill_ward,Cornhill Ward,E05009301
ocd-division/country:uk/lbw:lime_street_ward,Lime Street Ward,E05009307
ocd-division/country:uk/lbw:aldgate_ward,Aldgate Ward,E05009289
ocd-division/country:uk/lbw:broad_street_ward,Broad Street Ward,E05009295
ocd-division/country:uk/lbw:coleman_street_ward,Coleman Street Ward,E05009299
ocd-division/country:uk/lbw:portsoken_ward,Portsoken Ward,E05009308
ocd-division/country:uk/lbw:candlewick_ward,Candlewick Ward,E05009296
ocd-division/country:uk/mtd:barnsley_district_b/mtw:penistone_west_ward,Penistone West Ward,E05000990
ocd-division/country:uk/mtd:barnsley_district_b/mtw:penistone_east_ward,Penistone East Ward,E05000989
ocd-division/country:uk/mtd:barnsley_district_b/mtw:darfield_ward,Darfield Ward,E05000978
ocd-division/country:uk/mtd:barnsley_district_b/mtw:north_east_ward,North East Ward,E05000987
ocd-division/country:uk/mtd:barnsley_district_b/mtw:rockingham_ward,Rockingham Ward,E05000991
ocd-division/country:uk/mtd:barnsley_district_b/mtw:hoyland_milton_ward,Hoyland Milton Ward,E05000984
ocd-division/country:uk/mtd:barnsley_district_b/mtw:dearne_north_ward,Dearne North Ward,E05000981
ocd-division/country:uk/mtd:barnsley_district_b/mtw:worsbrough_ward,Worsbrough Ward,E05000996
ocd-division/country:uk/mtd:barnsley_district_b/mtw:dodworth_ward,Dodworth Ward,E05000983
ocd-division/country:uk/mtd:barnsley_district_b/mtw:darton_west_ward,Darton West Ward,E05000980
ocd-division/country:uk/mtd:barnsley_district_b/mtw:central_ward,Central Ward,E05000976
ocd-division/country:uk/mtd:barnsley_district_b/mtw:wombwell_ward,Wombwell Ward,E05000995
ocd-division/country:uk/mtd:barnsley_district_b/mtw:dearne_south_ward,Dearne South Ward,E05000982
ocd-division/country:uk/mtd:barnsley_district_b/mtw:stairfoot_ward,Stairfoot Ward,E05000994
ocd-division/country:uk/mtd:barnsley_district_b/mtw:monk_bretton_ward,Monk Bretton Ward,E05000986
ocd-division/country:uk/mtd:barnsley_district_b/mtw:cudworth_ward,Cudworth Ward,E05000977
ocd-division/country:uk/mtd:barnsley_district_b/mtw:royston_ward,Royston Ward,E05000992
ocd-division/country:uk/mtd:barnsley_district_b/mtw:kingstone_ward,Kingstone Ward,E05000985
ocd-division/country:uk/mtd:barnsley_district_b/mtw:darton_east_ward,Darton East Ward,E05000979
ocd-division/country:uk/mtd:barnsley_district_b/mtw:old_town_ward,Old Town Ward,E05000988
ocd-division/country:uk/mtd:barnsley_district_b/mtw:st_helens_ward,St. Helens Ward,E05000993
ocd-division/country:uk/mtd:birmingham_district_b/mtw:weoley_ward,Weoley Ward,E05001217
ocd-division/country:uk/mtd:birmingham_district_b/mtw:sutton_four_oaks_ward,Sutton Four Oaks Ward,E05001211
ocd-division/country:uk/mtd:birmingham_district_b/mtw:nechells_ward,Nechells Ward,E05001197
ocd-division/country:uk/mtd:birmingham_district_b/mtw:perry_barr_ward,Perry Barr Ward,E05001200
