id,name,ordnance_id,sameAs
ocd-division/country:uk/cty:staffordshire/cpc:leigh,Leigh,E04008890,
ocd-division/country:uk/cty:staffordshire/cpc:uttoxeter_rural,Uttoxeter Rural,E04008904,
ocd-division/country:uk/cty:staffordshire/cpc:marchington,Marchington,E04008891,
ocd-division/country:uk/cty:staffordshire/cpc:yoxall,Yoxall,E04008907,
ocd-division/country:uk/cty:staffordshire/cpc:dunstall,Dunstall,E04008885,
ocd-division/country:uk/cty:staffordshire/cpc:branston,Branston,E04008881,
ocd-division/country:uk/cty:staffordshire/cpc:blithfield,Blithfield,E04008880,
ocd-division/country:uk/cty:staffordshire/cpc:kingstone,Kingstone,E04008889,
ocd-division/country:uk/cty:staffordshire/cpc:abbots_bromley,Abbots Bromley,E04008877,
ocd-division/country:uk/cty:staffordshire/cpc:newborough,Newborough,E04008893,
ocd-division/country:uk/cty:staffordshire/cpc:hanbury,Hanbury,E04008887,
ocd-division/country:uk/cty:staffordshire/cpc:uttoxeter,Uttoxeter,E04008903,
ocd-division/country:uk/cty:staffordshire/cpc:draycott_in_the_clay,Draycott in the Clay,E04008884,
ocd-division/country:uk/cty:staffordshire/cpc:croxden,Croxden,E04008882,
ocd-division/country:uk/cty:staffordshire/cpc:denstone,Denstone,E04008883,
ocd-division/country:uk/cty:staffordshire/cpc:ellastone,Ellastone,E04008886,
ocd-division/country:uk/cty:staffordshire/cpc:anslow,Anslow,E04008878,
ocd-division/country:uk/cty:staffordshire/cpc:burton,Burton,E04008910,
ocd-division/country:uk/cty:staffordshire/cpc:wootton,Wootton,E04008905,
ocd-division/country:uk/cty:staffordshire/cpc:stanton,Stanton,E04008899,
ocd-division/country:uk/cty:staffordshire/cpc:wychnor,Wychnor,E04008906,
ocd-division/country:uk/cty:staffordshire/cpc:hoar_cross,Hoar Cross,E04008888,
ocd-division/country:uk/cty:staffordshire/cpc:anglesey,Anglesey,E04008908,
ocd-division/country:uk/cty:staffordshire/cpc:shobnall,Shobnall,E04008912,
ocd-division/country:uk/cty:staffordshire/cpc:stapenhill,Stapenhill,E04008913,
ocd-division/country:uk/cty:staffordshire/cpc:brizlincote,Brizlincote,E04008909,
ocd-division/country:uk/cty:staffordshire/cpc:winshill,Winshill,E04008914,
ocd-division/country:uk/cty:staffordshire/cpc:rocester,Rocester,E04008897,
ocd-division/country:uk/cty:staffordshire/cpc:ramshorn,Ramshorn,E04008896,
ocd-division/country:uk/cty:staffordshire/cpc:mayfield,Mayfield,E04008892,
ocd-division/country:uk/cty:staffordshire/cpc:outwoods,Outwoods,E04008895,
ocd-division/country:uk/cty:staffordshire/cpc:horninglow_and_eton,Horninglow and Eton,E04008911,
ocd-division/country:uk/cty:staffordshire/cpc:tutbury,Tutbury,E04008902,
ocd-division/country:uk/cty:staffordshire/cpc:rolleston_on_dove,Rolleston on Dove,E04008898,
ocd-division/country:uk/cty:staffordshire/cpc:stretton,Stretton,E04008900,
ocd-division/country:uk/cty:staffordshire/cpc:okeover,Okeover,E04008894,
ocd-division/country:uk/cty:staffordshire/cpc:norton_canes,Norton Canes,E04008874,
ocd-division/country:uk/cty:staffordshire/cpc:hednesford,Hednesford,E04008876,
ocd-division/country:uk/cty:staffordshire/cpc:brindley_heath,Brindley Heath,E04008871,
ocd-division/country:uk/cty:staffordshire/cpc:heath_hayes_and_wimblebury,Heath Hayes and Wimblebury,E04008873,
ocd-division/country:uk/cty:staffordshire/cpc:cannock_wood,Cannock Wood,E04008872,
ocd-division/country:uk/cty:staffordshire/cpc:brereton_and_ravenhill,Brereton and Ravenhill,E04008869,
ocd-division/country:uk/cty:staffordshire/cpc:rugeley,Rugeley,E04008875,
ocd-division/country:uk/cty:staffordshire/cpc:bridgtown,Bridgtown,E04008870,
ocd-division/country:uk/cty:suffolk/cpc:lowestoft,Lowestoft,E04012678,
ocd-division/country:uk/cty:suffolk/cpc:wissett,Wissett,E04009536,
ocd-division/country:uk/cty:suffolk/cpc:all_saints_and_st_nicholas_south_elmham,"All Saints and St. Nicholas, South Elmham",E04009482,
ocd-division/country:uk/cty:suffolk/cpc:st_lawrence_ilketshall,"St. Lawrence, Ilketshall",E04009517,
ocd-division/country:uk/cty:suffolk/cpc:st_andrew_ilketshall,"St. Andrew, Ilketshall",E04009513,
ocd-division/country:uk/cty:suffolk/cpc:sotherton,Sotherton,E04009526,
ocd-division/country:uk/cty:suffolk/cpc:wangford_with_henham,Wangford with Henham,E04009532,
ocd-division/country:uk/cty:suffolk/cpc:brampton_with_stoven,Brampton with Stoven,E04009489,
ocd-division/country:uk/cty:suffolk/cpc:wrentham,Wrentham,E04009538,
ocd-division/country:uk/cty:suffolk/cpc:sotterley,Sotterley,E04009527,
ocd-division/country:uk/cty:suffolk/cpc:henstead_with_hulver_street,Henstead with Hulver Street,E04009500,
ocd-division/country:uk/cty:suffolk/cpc:mutford,Mutford,E04009505,
ocd-division/country:uk/cty:suffolk/cpc:benacre,Benacre,E04009486,
ocd-division/country:uk/cty:suffolk/cpc:bungay,Bungay,E04009490,
ocd-division/country:uk/cty:suffolk/cpc:carlton_colville,Carlton Colville,E04009491,
ocd-division/country:uk/cty:suffolk/cpc:oulton,Oulton,E04009507,
ocd-division/country:uk/cty:suffolk/cpc:somerleyton_ashby_and_herringfleet,"Somerleyton, Ashby and Herringfleet",E04009525,
ocd-division/country:uk/cty:suffolk/cpc:corton,Corton,E04012677,
ocd-division/country:uk/cty:suffolk/cpc:st_cross_south_elmham,"St. Cross, South Elmham",E04009514,
ocd-division/country:uk/cty:suffolk/cpc:st_mary_south_elmham_otherwise_homersfield,"St. Mary, South Elmham Otherwise Homersfield",E04009520,
ocd-division/country:uk/cty:suffolk/cpc:southwold,Southwold,E04009529,
ocd-division/country:uk/cty:suffolk/cpc:st_james_south_elmham,"St. James, South Elmham",E04009515,
ocd-division/country:uk/cty:suffolk/cpc:rumburgh,Rumburgh,E04009511,
ocd-division/country:uk/cty:suffolk/cpc:halesworth,Halesworth,E04009499,
ocd-division/country:uk/cty:suffolk/cpc:blyford,Blyford,E04009488,
ocd-division/country:uk/cty:suffolk/cpc:holton,Holton,E04009501,
ocd-division/country:uk/cty:suffolk/cpc:spexhall,Spexhall,E04009530,
ocd-division/country:uk/cty:suffolk/cpc:westhall,Westhall,E04009533,
ocd-division/country:uk/cty:suffolk/cpc:st_michael_south_elmham,"St. Michael, South Elmham",E04009521,
ocd-division/country:uk/cty:suffolk/cpc:st_peter_south_elmham,"St. Peter, South Elmham",E04009522,
ocd-division/country:uk/cty:suffolk/cpc:st_margaret_ilketshall,"St. Margaret, Ilketshall",E04009518,
ocd-division/country:uk/cty:suffolk/cpc:flixton,Flixton,E04009496,
ocd-division/country:uk/cty:suffolk/cpc:st_john_ilketshall,"St. John, Ilketshall",E04009516,
ocd-division/country:uk/cty:suffolk/cpc:redisham,Redisham,E04009508,
ocd-division/country:uk/cty:suffolk/cpc:ringsfield,Ringsfield,E04009510,
ocd-division/country:uk/cty:suffolk/cpc:weston,Weston,E04009534,
ocd-division/country:uk/cty:suffolk/cpc:uggeshall,Uggeshall,E04009531,
ocd-division/country:uk/cty:suffolk/cpc:frostenden,Frostenden,E04009497,
ocd-division/country:uk/cty:suffolk/cpc:reydon,Reydon,E04009509,
ocd-division/country:uk/cty:suffolk/cpc:south_cove,South Cove,E04009528,
ocd-division/country:uk/cty:suffolk/cpc:covehithe,Covehithe,E04009493,
ocd-division/country:uk/cty:suffolk/cpc:shadingfield,Shadingfield,E04009523,
ocd-division/country:uk/cty:suffolk/cpc:willingham_st_mary,Willingham St. Mary,E04009535,
ocd-division/country:uk/cty:suffolk/cpc:ellough,Ellough,E04009494,
ocd-division/country:uk/cty:suffolk/cpc:rushmere,Rushmere,E04009512,
ocd-division/country:uk/cty:suffolk/cpc:kessingland,Kessingland,E04009502,
ocd-division/country:uk/cty:suffolk/cpc:gisleham,Gisleham,E04009498,
ocd-division/country:uk/cty:suffolk/cpc:mettingham,Mettingham,E04009504,
ocd-division/country:uk/cty:suffolk/cpc:shipmeadow,Shipmeadow,E04009524,
ocd-division/country:uk/cty:suffolk/cpc:barsham,Barsham,E04009484,
ocd-division/country:uk/cty:suffolk/cpc:worlingham,Worlingham,E04009537,
ocd-division/country:uk/cty:suffolk/cpc:beccles,Beccles,E04009485,
ocd-division/country:uk/cty:suffolk/cpc:north_cove,North Cove,E04009506,
ocd-division/country:uk/cty:suffolk/cpc:barnby,Barnby,E04009483,
ocd-division/country:uk/cty:suffolk/cpc:oulton_broad,Oulton Broad,E04012679,
ocd-division/country:uk/cty:suffolk/cpc:blundeston,Blundeston,E04009487,
ocd-division/country:uk/cty:suffolk/cpc:lound,Lound,E04009503,
ocd-division/country:uk/cty:suffolk/cpc:st_margaret_south_elmham,"St. Margaret, South Elmham",E04009519,
ocd-division/country:uk/cty:suffolk/cpc:bures_st_mary,Bures St. Mary,E04009077,
ocd-division/country:uk/cty:suffolk/cpc:nayland-with-wissington,Nayland-with-Wissington,E04009113,
ocd-division/country:uk/cty:suffolk/cpc:assington,Assington,E04009068,
ocd-division/country:uk/cty:suffolk/cpc:stoke-by-nayland,Stoke-by-Nayland,E04009126,
ocd-division/country:uk/cty:suffolk/cpc:newton,Newton,E04009115,
ocd-division/country:uk/cty:suffolk/cpc:glemsford,Glemsford,E04009089,
ocd-division/country:uk/cty:suffolk/cpc:stanstead,Stanstead,E04009125,
ocd-division/country:uk/cty:suffolk/cpc:shimpling,Shimpling,E04009121,
ocd-division/country:uk/cty:suffolk/cpc:acton,Acton,E04009064,
ocd-division/country:uk/cty:suffolk/cpc:long_melford,Long Melford,E04009110,
ocd-division/country:uk/cty:suffolk/cpc:lavenham,Lavenham,E04009103,
ocd-division/country:uk/cty:suffolk/cpc:polstead,Polstead,E04009116,
ocd-division/country:uk/cty:suffolk/cpc:edwardstone,Edwardstone,E04009086,
ocd-division/country:uk/cty:suffolk/cpc:layham,Layham,E04009105,
ocd-division/country:uk/cty:suffolk/cpc:kersey,Kersey,E04009101,
ocd-division/country:uk/cty:suffolk/cpc:hadleigh,Hadleigh,E04009093,
ocd-division/country:uk/cty:suffolk/cpc:monks_eleigh,Monks Eleigh,E04009112,
ocd-division/country:uk/cty:suffolk/cpc:preston_st_mary,Preston St. Mary,E04009117,
ocd-division/country:uk/cty:suffolk/cpc:lawshall,Lawshall,E04009104,
ocd-division/country:uk/cty:suffolk/cpc:cockfield,Cockfield,E04009084,
ocd-division/country:uk/cty:suffolk/cpc:hitcham,Hitcham,E04009098,
ocd-division/country:uk/cty:suffolk/cpc:east_bergholt,East Bergholt,E04009085,
ocd-division/country:uk/cty:suffolk/cpc:capel_st_mary,Capel St. Mary,E04009079,
ocd-division/country:uk/cty:suffolk/cpc:stutton,Stutton,E04009128,
ocd-division/country:uk/cty:suffolk/cpc:holbrook,Holbrook,E04009099,
ocd-division/country:uk/cty:suffolk/cpc:bentley,Bentley,E04009070,
ocd-division/country:uk/cty:suffolk/cpc:harkstead,Harkstead,E04009094,
ocd-division/country:uk/cty:suffolk/cpc:arwarton,Arwarton,E04009067,
ocd-division/country:uk/cty:suffolk/cpc:shotley,Shotley,E04009122,
ocd-division/country:uk/cty:suffolk/cpc:hintlesham,Hintlesham,E04009097,
ocd-division/country:uk/cty:suffolk/cpc:copdock_and_washbrook,Copdock and Washbrook,E04009138,
ocd-division/country:uk/cty:suffolk/cpc:wherstead,Wherstead,E04009136,
ocd-division/country:uk/cty:suffolk/cpc:sproughton,Sproughton,E04009124,
ocd-division/country:uk/cty:suffolk/cpc:little_cornard,Little Cornard,E04009108,
ocd-division/country:uk/cty:suffolk/cpc:great_cornard,Great Cornard,E04009090,
ocd-division/country:uk/cty:suffolk/cpc:leavenheath,Leavenheath,E04009106,
ocd-division/country:uk/cty:suffolk/cpc:boxford,Boxford,E04009072,
ocd-division/country:uk/cty:suffolk/cpc:stratford_st_mary,Stratford St. Mary,E04009127,
ocd-division/country:uk/cty:suffolk/cpc:higham,Higham,E04009096,
ocd-division/country:uk/cty:suffolk/cpc:holton_st_mary,Holton St. Mary,E04009100,
ocd-division/country:uk/cty:suffolk/cpc:shelley,Shelley,E04009120,
ocd-division/country:uk/cty:suffolk/cpc:raydon,Raydon,E04009118,
ocd-division/country:uk/cty:suffolk/cpc:boxted,Boxted,E04009073,
ocd-division/country:uk/cty:suffolk/cpc:somerton,Somerton,E04009123,
ocd-division/country:uk/cty:suffolk/cpc:sudbury,Sudbury,E04009129,
ocd-division/country:uk/cty:suffolk/cpc:chilton,Chilton,E04009083,
ocd-division/country:uk/cty:suffolk/cpc:great_waldingfield,Great Waldingfield,E04009091,
ocd-division/country:uk/cty:suffolk/cpc:little_waldingfield,Little Waldingfield,E04009109,
ocd-division/country:uk/cty:suffolk/cpc:brent_eleigh,Brent Eleigh,E04009075,
ocd-division/country:uk/cty:suffolk/cpc:alpheton,Alpheton,E04009066,
ocd-division/country:uk/cty:suffolk/cpc:groton,Groton,E04009092,
ocd-division/country:uk/cty:suffolk/cpc:milden,Milden,E04009111,
ocd-division/country:uk/cty:suffolk/cpc:lindsey,Lindsey,E04009107,
ocd-division/country:uk/cty:suffolk/cpc:semer,Semer,E04009119,
ocd-division/country:uk/cty:suffolk/cpc:aldham,Aldham,E04009065,
ocd-division/country:uk/cty:suffolk/cpc:chelsworth,Chelsworth,E04009082,
ocd-division/country:uk/cty:suffolk/cpc:kettlebaston,Kettlebaston,E04009102,
ocd-division/country:uk/cty:suffolk/cpc:bildeston,Bildeston,E04009071,
ocd-division/country:uk/cty:suffolk/cpc:whatfield,Whatfield,E04009135,
ocd-division/country:uk/cty:suffolk/cpc:nedging-with-naughton,Nedging-with-Naughton,E04009114,
ocd-division/country:uk/cty:suffolk/cpc:elmsett,Elmsett,E04009087,
ocd-division/country:uk/cty:suffolk/cpc:wattisham,Wattisham,E04009132,
ocd-division/country:uk/cty:suffolk/cpc:hartest,Hartest,E04009095,
ocd-division/country:uk/cty:suffolk/cpc:thorpe_morieux,Thorpe Morieux,E04009131,
ocd-division/country:uk/cty:suffolk/cpc:brettenham,Brettenham,E04009076,
ocd-division/country:uk/cty:suffolk/cpc:brantham,Brantham,E04009074,
ocd-division/country:uk/cty:suffolk/cpc:wenham_magna,Wenham Magna,E04009133,
ocd-division/country:uk/cty:suffolk/cpc:wenham_parva,Wenham Parva,E04009134,
ocd-division/country:uk/cty:suffolk/cpc:tattingstone,Tattingstone,E04009130,
ocd-division/country:uk/cty:suffolk/cpc:freston,Freston,E04009088,
ocd-division/country:uk/cty:suffolk/cpc:woolverstone,Woolverstone,E04009137,
ocd-division/country:uk/cty:suffolk/cpc:chelmondiston,Chelmondiston,E04009081,
ocd-division/country:uk/cty:suffolk/cpc:chattisham,Chattisham,E04009080,
ocd-division/country:uk/cty:suffolk/cpc:burstall,Burstall,E04009078,
ocd-division/country:uk/cty:suffolk/cpc:belstead,Belstead,E04009069,
ocd-division/country:uk/cty:suffolk/cpc:pinewood,Pinewood,E04009139,
ocd-division/country:uk/cty:suffolk/cpc:orford,Orford,E04009440,
ocd-division/country:uk/cty:suffolk/cpc:nacton,Nacton,E04009438,
ocd-division/country:uk/cty:suffolk/cpc:trimley_st_mary,Trimley St. Mary,E04009466,
ocd-division/country:uk/cty:suffolk/cpc:trimley_st_martin,Trimley St. Martin,E04009465,
ocd-division/country:uk/cty:suffolk/cpc:kirton,Kirton,E04009424,
ocd-division/country:uk/cty:suffolk/cpc:felixstowe,Felixstowe,E04009405,
ocd-division/country:uk/cty:suffolk/cpc:falkenham,Falkenham,E04009403,
ocd-division/country:uk/cty:suffolk/cpc:tuddenham_st_martin,Tuddenham St. Martin,E04009467,
ocd-division/country:uk/cty:suffolk/cpc:witnesham,Witnesham,E04009479,
ocd-division/country:uk/cty:suffolk/cpc:grundisburgh,Grundisburgh,E04009412,
ocd-division/country:uk/cty:suffolk/cpc:martlesham,Martlesham,E04009434,
ocd-division/country:uk/cty:suffolk/cpc:otley,Otley,E04009441,
ocd-division/country:uk/cty:suffolk/cpc:burgh,Burgh,E04009382,
ocd-division/country:uk/cty:suffolk/cpc:charsfield,Charsfield,E04009386,
ocd-division/country:uk/cty:suffolk/cpc:cretingham,Cretingham,E04009393,
ocd-division/country:uk/cty:suffolk/cpc:hoo,Hoo,E04009418,
ocd-division/country:uk/cty:suffolk/cpc:letheringham,Letheringham,E04009427,
ocd-division/country:uk/cty:suffolk/cpc:brandeston,Brandeston,E04009376,
ocd-division/country:uk/cty:suffolk/cpc:ramsholt,Ramsholt,E04009447,
ocd-division/country:uk/cty:suffolk/cpc:bawdsey,Bawdsey,E04009369,
ocd-division/country:uk/cty:suffolk/cpc:alderton,Alderton,E04009366,
ocd-division/country:uk/cty:suffolk/cpc:sutton,Sutton,E04012220,
ocd-division/country:uk/cty:suffolk/cpc:eyke,Eyke,E04009402,
ocd-division/country:uk/cty:suffolk/cpc:hollesley,Hollesley,E04009417,
ocd-division/country:uk/cty:suffolk/cpc:boyton,Boyton,E04009374,
ocd-division/country:uk/cty:suffolk/cpc:capel_st_andrew,Capel St. Andrew,E04009385,
ocd-division/country:uk/cty:suffolk/cpc:pettistree,Pettistree,E04009444,
ocd-division/country:uk/cty:suffolk/cpc:wantisden,Wantisden,E04009474,
ocd-division/country:uk/cty:suffolk/cpc:tunstall,Tunstall,E04009468,
ocd-division/country:uk/cty:suffolk/cpc:campsey_ash,Campsey Ash,E04009384,
ocd-division/country:uk/cty:suffolk/cpc:marlesford,Marlesford,E04009433,
ocd-division/country:uk/cty:suffolk/cpc:parham,Parham,E04009442,
ocd-division/country:uk/cty:suffolk/cpc:great_glemham,Great Glemham,E04009411,
ocd-division/country:uk/cty:suffolk/cpc:blaxhall,Blaxhall,E04009371,
ocd-division/country:uk/cty:suffolk/cpc:snape,Snape,E04009455,
ocd-division/country:uk/cty:suffolk/cpc:benhall,Benhall,E04009370,
ocd-division/country:uk/cty:suffolk/cpc:sudbourne,Sudbourne,E04009459,
ocd-division/country:uk/cty:suffolk/cpc:iken,Iken,E04009420,
ocd-division/country:uk/cty:suffolk/cpc:friston,Friston,E04009408,
ocd-division/country:uk/cty:suffolk/cpc:aldeburgh,Aldeburgh,E04009365,
ocd-division/country:uk/cty:suffolk/cpc:knodishall,Knodishall,E04009425,
ocd-division/country:uk/cty:suffolk/cpc:aldringham_cum_thorpe,Aldringham cum Thorpe,E04009367,
ocd-division/country:uk/cty:suffolk/cpc:framlingham,Framlingham,E04009407,
ocd-division/country:uk/cty:suffolk/cpc:dennington,Dennington,E04009398,
ocd-division/country:uk/cty:suffolk/cpc:badingham,Badingham,E04009368,
ocd-division/country:uk/cty:suffolk/cpc:bruisyard,Bruisyard,E04009380,
ocd-division/country:uk/cty:suffolk/cpc:kelsale_cum_carlton,Kelsale cum Carlton,E04009421,
ocd-division/country:uk/cty:suffolk/cpc:cratfield,Cratfield,E04009392,
ocd-division/country:uk/cty:suffolk/cpc:huntingfield,Huntingfield,E04009419,
ocd-division/country:uk/cty:suffolk/cpc:sibton,Sibton,E04009454,
ocd-division/country:uk/cty:suffolk/cpc:yoxford,Yoxford,E04009481,
ocd-division/country:uk/cty:suffolk/cpc:walpole,Walpole,E04009473,
ocd-division/country:uk/cty:suffolk/cpc:bramfield,Bramfield,E04009375,
ocd-division/country:uk/cty:suffolk/cpc:theberton,Theberton,E04009463,
ocd-division/country:uk/cty:suffolk/cpc:leiston,Leiston,E04009426,
ocd-division/country:uk/cty:suffolk/cpc:middleton,Middleton,E04009436,
ocd-division/country:uk/cty:suffolk/cpc:westleton,Westleton,E04009477,
ocd-division/country:uk/cty:suffolk/cpc:wenhaston_with_mells_hamlet,Wenhaston with Mells Hamlet,E04009475,
ocd-division/country:uk/cty:suffolk/cpc:blythburgh,Blythburgh,E04009372,
ocd-division/country:uk/cty:suffolk/cpc:dunwich,Dunwich,E04009399,
ocd-division/country:uk/cty:suffolk/cpc:walberswick,Walberswick,E04009471,
ocd-division/country:uk/cty:suffolk/cpc:linstead_magna,Linstead Magna,E04009429,
ocd-division/country:uk/cty:suffolk/cpc:levington,Levington,E04009428,
ocd-division/country:uk/cty:suffolk/cpc:stratton_hall,Stratton Hall,E04009458,
ocd-division/country:uk/cty:suffolk/cpc:westerfield,Westerfield,E04009476,
