id,name,sameAs,sameAsNote,validThrough,validFrom
ocd-division/country:in/state:ka/district:ma/cd:krishnarajapet,Krishnarajapet,,,,
ocd-division/country:in/state:ka/district:ma/cd:maddur,Maddur,,,,
ocd-division/country:in/state:ka/district:ma/cd:malavalli,Malavalli (SC),,,,
ocd-division/country:in/state:ka/district:ma/cd:mandya,Mandya,,,,
ocd-division/country:in/state:ka/district:ma/cd:melukote,Melukote,,,,
ocd-division/country:in/state:ka/district:ma/cd:nagamangala,Nagamangala,,,,
ocd-division/country:in/state:ka/district:ma/cd:shrirangapattana,Shrirangapattana,,,,
ocd-division/country:in/state:ka/district:my,Mysore,,,,
ocd-division/country:in/state:ka/district:my/cd:chamaraja,Chamaraja,,,,
ocd-division/country:in/state:ka/district:my/cd:chamundeshwari,Chamundeshwari,,,,
ocd-division/country:in/state:ka/district:my/cd:heggadadevankote,Heggadadevankote (ST),,,,
ocd-division/country:in/state:ka/district:my/cd:hunsur,Hunsur,,,,
ocd-division/country:in/state:ka/district:my/cd:krishnaraja,Krishnaraja,,,,
ocd-division/country:in/state:ka/district:my/cd:krishnarajanagara,Krishnarajanagara,,,,
ocd-division/country:in/state:ka/district:my/cd:nanjangud,Nanjangud (SC),,,,
ocd-division/country:in/state:ka/district:my/cd:narasimharaja,Narasimharaja,,,,
ocd-division/country:in/state:ka/district:my/cd:piriyapatna,Piriyapatna,,,,
ocd-division/country:in/state:ka/district:my/cd:tnarasipur,T.Narasipur (SC),,,,
ocd-division/country:in/state:ka/district:my/cd:varuna,Varuna,,,,
ocd-division/country:in/state:ka/district:ra,Raichur,,,,
ocd-division/country:in/state:ka/district:ra/cd:devadurga,Devadurga (ST),,,,
ocd-division/country:in/state:ka/district:ra/cd:lingsugur,Lingsugur (SC),,,,
ocd-division/country:in/state:ka/district:ra/cd:manvi,Manvi (ST),,,,
ocd-division/country:in/state:ka/district:ra/cd:maski,Maski (ST),,,,
ocd-division/country:in/state:ka/district:ra/cd:raichur,Raichur,,,,
ocd-division/country:in/state:ka/district:ra/cd:raichur_rural,Raichur Rural (ST),,,,
ocd-division/country:in/state:ka/district:ra/cd:sindhanur,Sindhanur,,,,
ocd-division/country:in/state:ka/district:rm,Ramanagaram,,,,
ocd-division/country:in/state:ka/district:rm/cd:channapatna,Channapatna,,,,
ocd-division/country:in/state:ka/district:rm/cd:kanakapura,Kanakapura,,,,
ocd-division/country:in/state:ka/district:rm/cd:magadi,Magadi,,,,
ocd-division/country:in/state:ka/district:rm/cd:ramanagaram,Ramanagaram,,,,
ocd-division/country:in/state:ka/district:sh,Shimoga,,,,
ocd-division/country:in/state:ka/district:sh/cd:bhadravati,Bhadravati,,,,
ocd-division/country:in/state:ka/district:sh/cd:sagar,Sagar,,,,
ocd-division/country:in/state:ka/district:sh/cd:shikaripura,Shikaripura,,,,
ocd-division/country:in/state:ka/district:sh/cd:shimoga,Shimoga,,,,
ocd-division/country:in/state:ka/district:sh/cd:shimoga_rural,Shimoga Rural (SC),,,,
ocd-division/country:in/state:ka/district:sh/cd:sorab,Sorab,,,,
ocd-division/country:in/state:ka/district:sh/cd:tirthahalli,Tirthahalli,,,,
ocd-division/country:in/state:ka/district:tu,Tumkur,,,,
ocd-division/country:in/state:ka/district:tu/cd:chikknayakanhalli,Chikknayakanhalli,,,,
ocd-division/country:in/state:ka/district:tu/cd:gubbi,Gubbi,,,,
ocd-division/country:in/state:ka/district:tu/cd:koratagere,Koratagere (SC),,,,
ocd-division/country:in/state:ka/district:tu/cd:kunigal,Kunigal,,,,
ocd-division/country:in/state:ka/district:tu/cd:madhugiri,Madhugiri,,,,
ocd-division/country:in/state:ka/district:tu/cd:pavagada,Pavagada (SC),,,,
ocd-division/country:in/state:ka/district:tu/cd:sira,Sira,,,,
ocd-division/country:in/state:ka/district:tu/cd:tiptur,Tiptur,,,,
ocd-division/country:in/state:ka/district:tu/cd:tumkur_city,Tumkur City,,,,
ocd-division/country:in/state:ka/district:tu/cd:tumkur_rural,Tumkur Rural,,,,
ocd-division/country:in/state:ka/district:tu/cd:turuvekere,Turuvekere,,,,
ocd-division/country:in/state:ka/district:ud,Udupi,,,,
ocd-division/country:in/state:ka/district:ud/cd:byndoor,Byndoor,,,,
ocd-division/country:in/state:ka/district:ud/cd:karkala,Karkala,,,,
ocd-division/country:in/state:ka/district:ud/cd:kaup,Kaup,,,,
ocd-division/country:in/state:ka/district:ud/cd:kundapura,Kundapura,,,,
ocd-division/country:in/state:ka/district:ud/cd:udupi,Udupi,,,,
ocd-division/country:in/state:ka/district:ut,Uttara Kannada,,,,
ocd-division/country:in/state:ka/district:ut/cd:bhatkal,Bhatkal,,,,
ocd-division/country:in/state:ka/district:ut/cd:haliyal,Haliyal,,,,
ocd-division/country:in/state:ka/district:ut/cd:karwar,Karwar,,,,
ocd-division/country:in/state:ka/district:ut/cd:kumta,Kumta,,,,
ocd-division/country:in/state:ka/district:ut/cd:sirsi,Sirsi,,,,
ocd-division/country:in/state:ka/district:ut/cd:yellapur,Yellapur,,,,
ocd-division/country:in/state:ka/district:ya,Yadgir,,,,
ocd-division/country:in/state:ka/district:ya/cd:gurmitkal,Gurmitkal,,,,
ocd-division/country:in/state:ka/district:ya/cd:shahapur,Shahapur,,,,
ocd-division/country:in/state:ka/district:ya/cd:shorapur,Shorapur (ST),,,,
ocd-division/country:in/state:ka/district:ya/cd:yadgir,Yadgir,,,,
ocd-division/country:in/state:ka/lok_sabha:bagalkot,Karnataka Lok Sabha constituency Bagalkot,ocd-division/country:in/state:ka/cd:bagalkot,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:bangalore_central,Karnataka Lok Sabha constituency Bangalore Central,ocd-division/country:in/state:ka/cd:bangalore_central,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:bangalore_north,Karnataka Lok Sabha constituency Bangalore North,ocd-division/country:in/state:ka/cd:bangalore_north,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:bangalore_rural,Karnataka Lok Sabha constituency Bangalore Rural,ocd-division/country:in/state:ka/cd:bangalore_rural,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:bangalore_south,Karnataka Lok Sabha constituency Bangalore South,ocd-division/country:in/state:ka/cd:bangalore_south,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:belagavi,Karnataka Lok Sabha constituency Belagavi,ocd-division/country:in/state:ka/cd:belagavi,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:bellary,Karnataka Lok Sabha constituency Bellary (ST),ocd-division/country:in/state:ka/cd:bellary,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:bidar,Karnataka Lok Sabha constituency Bidar,ocd-division/country:in/state:ka/cd:bidar,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:bijapur,Karnataka Lok Sabha constituency Bijapur (SC),ocd-division/country:in/state:ka/cd:bijapur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:chamarajanagar,Karnataka Lok Sabha constituency Chamarajanagar (SC),ocd-division/country:in/state:ka/cd:chamarajanagar,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:chikballapur,Karnataka Lok Sabha constituency Chikballapur,ocd-division/country:in/state:ka/cd:chikballapur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:chikkodi,Karnataka Lok Sabha constituency Chikkodi,ocd-division/country:in/state:ka/cd:chikkodi,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:chitradurga,Karnataka Lok Sabha constituency Chitradurga (SC),ocd-division/country:in/state:ka/cd:chitradurga,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:dakshina_kannada,Karnataka Lok Sabha constituency Dakshina Kannada,ocd-division/country:in/state:ka/cd:dakshina_kannada,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:davanagere,Karnataka Lok Sabha constituency Davanagere,ocd-division/country:in/state:ka/cd:davanagere,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:dharwad,Karnataka Lok Sabha constituency Dharwad,ocd-division/country:in/state:ka/cd:dharwad,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:hassan,Karnataka Lok Sabha constituency Hassan,ocd-division/country:in/state:ka/cd:hassan,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:haveri,Karnataka Lok Sabha constituency Haveri,ocd-division/country:in/state:ka/cd:haveri,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:kalaburagi,Karnataka Lok Sabha constituency Kalaburagi (SC),ocd-division/country:in/state:ka/cd:kalaburagi,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:kolar,Karnataka Lok Sabha constituency Kolar (SC),ocd-division/country:in/state:ka/cd:kolar,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:koppal,Karnataka Lok Sabha constituency Koppal,ocd-division/country:in/state:ka/cd:koppal,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:mandya,Karnataka Lok Sabha constituency Mandya,ocd-division/country:in/state:ka/cd:mandya,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:mysore,Karnataka Lok Sabha constituency Mysore,ocd-division/country:in/state:ka/cd:mysore,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:raichur,Karnataka Lok Sabha constituency Raichur (ST),ocd-division/country:in/state:ka/cd:raichur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:shimoga,Karnataka Lok Sabha constituency Shimoga,ocd-division/country:in/state:ka/cd:shimoga,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:tumkur,Karnataka Lok Sabha constituency Tumkur,ocd-division/country:in/state:ka/cd:tumkur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:udupi_chikmagalur,Karnataka Lok Sabha constituency Udupi Chikmagalur,ocd-division/country:in/state:ka/cd:udupi_chikmagalur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/lok_sabha:uttara_kannada,Karnataka Lok Sabha constituency Uttara Kannada,ocd-division/country:in/state:ka/cd:uttara_kannada,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ka/special:graduate,Graduate,,,,
ocd-division/country:in/state:ka/special:graduate/ed:bangalore,Bangalore,,,,
ocd-division/country:in/state:ka/special:graduate/ed:karnataka_north_east,Karnataka North-East,,,,
ocd-division/country:in/state:ka/special:graduate/ed:karnataka_north_west,Karnataka North-West,,,,
ocd-division/country:in/state:ka/special:graduate/ed:karnataka_south,Karnataka South,,,,
ocd-division/country:in/state:ka/special:graduate/ed:karnataka_south_east,Karnataka South-East,,,,
ocd-division/country:in/state:ka/special:graduate/ed:karnataka_south_west,Karnataka South-West,,,,
ocd-division/country:in/state:ka/special:graduate/ed:karnataka_west,Karnataka West,,,,
ocd-division/country:in/state:ka/special:local_authority,Local body,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:bangalore,Bangalore,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:bangalore_rural,Bangalore Rural,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:belgaum,Belgaum,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:bellary,Bellary,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:bidar,Bidar,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:bijapur,Bijapur,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:chickmagaluru,Chickmagaluru,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:chitradurga,Chitradurga,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:dakshina_kannada,Dakshina Kannada,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:dharwad,Dharwad,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:gulbarga,Gulbarga,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:hassan,Hassan,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:kodagu,Kodagu,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:kolar,Kolar,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:mandya,Mandya,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:mysore,Mysore,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:raichur,Raichur,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:shimoga,Shimoga,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:tumkur,Tumkur,,,,
ocd-division/country:in/state:ka/special:local_authority/ed:uttara_kannada,Uttara Kannada,,,,
ocd-division/country:in/state:ka/special:teacher,Teacher,,,,
ocd-division/country:in/state:ka/special:teacher/ed:bangalore,Bangalore,,,,
ocd-division/country:in/state:ka/special:teacher/ed:karnataka_north_east,Karnataka North-East,,,,
ocd-division/country:in/state:ka/special:teacher/ed:karnataka_north_west,Karnataka North-West,,,,
ocd-division/country:in/state:ka/special:teacher/ed:karnataka_south,Karnataka South,,,,
ocd-division/country:in/state:ka/special:teacher/ed:karnataka_south_east,Karnataka South-East,,,,
ocd-division/country:in/state:ka/special:teacher/ed:karnataka_south_west,Karnataka South-West,,,,
ocd-division/country:in/state:ka/special:teacher/ed:karnataka_west,Karnataka West,,,,
ocd-division/country:in/state:kl,Kerala,,,,
ocd-division/country:in/state:kl/cd:alappuzha,Kerala Lok Sabha constituency Alappuzha,,,,
ocd-division/country:in/state:kl/cd:alathur,Kerala Lok Sabha constituency Alathur (SC),,,,
ocd-division/country:in/state:kl/cd:attingal,Kerala Lok Sabha constituency Attingal,,,,
ocd-division/country:in/state:kl/cd:chalakudy,Kerala Lok Sabha constituency Chalakudy,,,,
ocd-division/country:in/state:kl/cd:ernakulam,Kerala Lok Sabha constituency Ernakulam,,,,
ocd-division/country:in/state:kl/cd:idukki,Kerala Lok Sabha constituency Idukki,,,,
ocd-division/country:in/state:kl/cd:kannur,Kerala Lok Sabha constituency Kannur,,,,
ocd-division/country:in/state:kl/cd:kasaragod,Kerala Lok Sabha constituency Kasaragod,,,,
ocd-division/country:in/state:kl/cd:kollam,Kerala Lok Sabha constituency Kollam,,,,
ocd-division/country:in/state:kl/cd:kottayam,Kerala Lok Sabha constituency Kottayam,,,,
ocd-division/country:in/state:kl/cd:kozhikode,Kerala Lok Sabha constituency Kozhikode,,,,
ocd-division/country:in/state:kl/cd:malappuram,Kerala Lok Sabha constituency Malappuram,,,,
ocd-division/country:in/state:kl/cd:mavelikara,Kerala Lok Sabha constituency Mavelikara (SC),,,,
ocd-division/country:in/state:kl/cd:palakkad,Kerala Lok Sabha constituency Palakkad,,,,
ocd-division/country:in/state:kl/cd:pathanamthitta,Kerala Lok Sabha constituency Pathanamthitta,,,,
ocd-division/country:in/state:kl/cd:ponnani,Kerala Lok Sabha constituency Ponnani,,,,
ocd-division/country:in/state:kl/cd:thiruvananthapuram,Kerala Lok Sabha constituency Thiruvananthapuram,,,,
ocd-division/country:in/state:kl/cd:thrissur,Kerala Lok Sabha constituency Thrissur,,,,
ocd-division/country:in/state:kl/cd:vatakara,Kerala Lok Sabha constituency Vatakara,,,,
ocd-division/country:in/state:kl/cd:wayanad,Kerala Lok Sabha constituency Wayanad,,,,
ocd-division/country:in/state:kl/district:al,Alappuzha,,,,
ocd-division/country:in/state:kl/district:al/cd:alappuzha,Alappuzha,,,,
ocd-division/country:in/state:kl/district:al/cd:ambalapuzha,Ambalapuzha,,,,
ocd-division/country:in/state:kl/district:al/cd:aroor,Aroor,,,,
ocd-division/country:in/state:kl/district:al/cd:chengannur,Chengannur,,,,
ocd-division/country:in/state:kl/district:al/cd:cherthala,Cherthala,,,,
ocd-division/country:in/state:kl/district:al/cd:haripad,Haripad,,,,
ocd-division/country:in/state:kl/district:al/cd:kayumkulam,Kayumkulam,,,,
ocd-division/country:in/state:kl/district:al/cd:kuttanad,Kuttanad,,,,
ocd-division/country:in/state:kl/district:al/cd:mavelikara,Mavelikara (Sc),,,,
ocd-division/country:in/state:kl/district:er,Ernakulam,,,,
ocd-division/country:in/state:kl/district:er/cd:aluva,Aluva,,,,
ocd-division/country:in/state:kl/district:er/cd:angamaly,Angamaly,,,,
ocd-division/country:in/state:kl/district:er/cd:eranakulam,Eranakulam,,,,
ocd-division/country:in/state:kl/district:er/cd:kalamassery,Kalamassery,,,,
ocd-division/country:in/state:kl/district:er/cd:kochi,Kochi,,,,
ocd-division/country:in/state:kl/district:er/cd:kothamangalam,Kothamangalam,,,,
ocd-division/country:in/state:kl/district:er/cd:kunnathunad,Kunnathunad (Sc),,,,
ocd-division/country:in/state:kl/district:er/cd:muvattupuzha,Muvattupuzha,,,,
ocd-division/country:in/state:kl/district:er/cd:paravur,Paravur,,,,
ocd-division/country:in/state:kl/district:er/cd:perumbavoor,Perumbavoor,,,,
ocd-division/country:in/state:kl/district:er/cd:piravom,Piravom,,,,
ocd-division/country:in/state:kl/district:er/cd:thrikkakara,Thrikkakara,,,,
ocd-division/country:in/state:kl/district:er/cd:thripunithura,Thripunithura,,,,
ocd-division/country:in/state:kl/district:er/cd:vypen,Vypen,,,,
ocd-division/country:in/state:kl/district:id,Idukki,,,,
ocd-division/country:in/state:kl/district:id/cd:devikulam,Devikulam (Sc),,,,
ocd-division/country:in/state:kl/district:id/cd:idukki,Idukki,,,,
ocd-division/country:in/state:kl/district:id/cd:peerumade,Peerumade,,,,
ocd-division/country:in/state:kl/district:id/cd:thodupuzha,Thodupuzha,,,,
ocd-division/country:in/state:kl/district:id/cd:udumbanchola,Udumbanchola,,,,
ocd-division/country:in/state:kl/district:ka,Kannur,,,,
ocd-division/country:in/state:kl/district:ka/cd:azhikode,Azhikode,,,,
ocd-division/country:in/state:kl/district:ka/cd:dharmadam,Dharmadam,,,,
ocd-division/country:in/state:kl/district:ka/cd:irikkur,Irikkur,,,,
